Month-Year,Utility,Utility sub-region,Customer class,Supply type,customers,load,Date
12/1/07,Central Maine Power,N/A,Medium,Standard offer customers,8569,3327,12/1/07
12/1/07,Emera Maine,Maine Public District,Large,CEP customers,10,300,12/1/07
12/1/07,Emera Maine,Maine Public District,Large,Standard offer customers,8,119.4,12/1/07
12/1/07,Emera Maine,Maine Public District,Small,CEP customers,125,3.233333333,12/1/07
12/1/07,Emera Maine,Maine Public District,Small,Standard offer customers,37176,753.7333333,12/1/07
12/1/07,Central Maine Power,N/A,Small,CEP customers,2952,123,12/1/07
12/1/07,Central Maine Power,N/A,Small,Standard offer customers,578845,11852,12/1/07
12/1/07,Emera Maine,Bangor Hydro District,Small,CEP customers,583,17,12/1/07
12/1/07,Emera Maine,Bangor Hydro District,Small,Standard offer customers,118956,2321,12/1/07
12/1/07,Emera Maine,Bangor Hydro District,Large,CEP customers,29,991,12/1/07
12/1/07,Emera Maine,Bangor Hydro District,Large,Standard offer customers,11,75,12/1/07
12/1/07,Emera Maine,Bangor Hydro District,Medium,CEP customers,409,603,12/1/07
12/1/07,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1178,777,12/1/07
11/1/07,Emera Maine,Maine Public District,Medium,CEP customers,34,69.67741936,11/1/07
11/1/07,Emera Maine,Maine Public District,Medium,Standard offer customers,176,235.2580645,11/1/07
11/1/07,Emera Maine,Maine Public District,Small,CEP customers,125,3.032258065,11/1/07
11/1/07,Emera Maine,Maine Public District,Small,Standard offer customers,37126,651.0322581,11/1/07
11/1/07,Emera Maine,Bangor Hydro District,Small,CEP customers,581,13,11/1/07
11/1/07,Emera Maine,Bangor Hydro District,Small,Standard offer customers,119515,2184,11/1/07
11/1/07,Central Maine Power,N/A,Medium,CEP customers,2813,2185,11/1/07
11/1/07,Central Maine Power,N/A,Medium,Standard offer customers,8542,3153,11/1/07
11/1/07,Central Maine Power,N/A,Small,CEP customers,2926,103,11/1/07
11/1/07,Central Maine Power,N/A,Small,Standard offer customers,577761,10203,11/1/07
11/1/07,Emera Maine,Maine Public District,Large,CEP customers,10,355.1290323,11/1/07
11/1/07,Emera Maine,Maine Public District,Large,Standard offer customers,8,159.516129,11/1/07
11/1/07,Emera Maine,Bangor Hydro District,Large,CEP customers,28,924,11/1/07
11/1/07,Emera Maine,Bangor Hydro District,Large,Standard offer customers,12,464,11/1/07
11/1/07,Central Maine Power,N/A,Large,CEP customers,332,8004,11/1/07
11/1/07,Central Maine Power,N/A,Large,Standard offer customers,82,416,11/1/07
11/1/07,Emera Maine,Bangor Hydro District,Medium,CEP customers,406,519,11/1/07
11/1/07,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1210,706,11/1/07
10/1/07,Emera Maine,Bangor Hydro District,Small,CEP customers,566,13,10/1/07
10/1/07,Emera Maine,Bangor Hydro District,Small,Standard offer customers,120367,2116,10/1/07
10/1/07,Emera Maine,Maine Public District,Medium,CEP customers,34,62.6,10/1/07
10/1/07,Emera Maine,Maine Public District,Medium,Standard offer customers,176,225.4333333,10/1/07
10/1/07,Emera Maine,Bangor Hydro District,Large,CEP customers,27,929,10/1/07
10/1/07,Emera Maine,Bangor Hydro District,Large,Standard offer customers,13,177,10/1/07
10/1/07,Emera Maine,Maine Public District,Small,CEP customers,125,3.433333333,10/1/07
10/1/07,Emera Maine,Maine Public District,Small,Standard offer customers,37162,691.6,10/1/07
10/1/07,Central Maine Power,N/A,Medium,CEP customers,2837,2352,10/1/07
10/1/07,Central Maine Power,N/A,Medium,Standard offer customers,8507,3631,10/1/07
10/1/07,Emera Maine,Bangor Hydro District,Medium,CEP customers,401,553,10/1/07
10/1/07,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1222,821,10/1/07
10/1/07,Central Maine Power,N/A,Small,CEP customers,2940,102,10/1/07
10/1/07,Central Maine Power,N/A,Small,Standard offer customers,577391,10720,10/1/07
10/1/07,Central Maine Power,N/A,Large,CEP customers,335,7931,10/1/07
10/1/07,Central Maine Power,N/A,Large,Standard offer customers,83,448,10/1/07
10/1/07,Emera Maine,Maine Public District,Large,CEP customers,10,314.2,10/1/07
10/1/07,Emera Maine,Maine Public District,Large,Standard offer customers,8,134.9,10/1/07
9/1/07,Emera Maine,Bangor Hydro District,Large,CEP customers,27,991,9/1/07
9/1/07,Emera Maine,Bangor Hydro District,Large,Standard offer customers,13,256,9/1/07
9/1/07,Central Maine Power,N/A,Large,CEP customers,333,7789,9/1/07
9/1/07,Central Maine Power,N/A,Large,Standard offer customers,83,463,9/1/07
9/1/07,Central Maine Power,N/A,Medium,CEP customers,2858,2430,9/1/07
9/1/07,Central Maine Power,N/A,Medium,Standard offer customers,8510,3892,9/1/07
9/1/07,Emera Maine,Bangor Hydro District,Small,CEP customers,567,16,9/1/07
9/1/07,Emera Maine,Bangor Hydro District,Small,Standard offer customers,120454,2395,9/1/07
9/1/07,Emera Maine,Bangor Hydro District,Medium,CEP customers,419,642,9/1/07
9/1/07,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1204,864,9/1/07
9/1/07,Emera Maine,Maine Public District,Small,CEP customers,125,2.838709677,9/1/07
9/1/07,Emera Maine,Maine Public District,Small,Standard offer customers,37144,715.6451613,9/1/07
9/1/07,Emera Maine,Maine Public District,Large,CEP customers,10,343.8387097,9/1/07
9/1/07,Emera Maine,Maine Public District,Large,Standard offer customers,8,148.9354839,9/1/07
9/1/07,Emera Maine,Maine Public District,Medium,CEP customers,34,70.67741936,9/1/07
9/1/07,Emera Maine,Maine Public District,Medium,Standard offer customers,178,237.1290323,9/1/07
9/1/07,Central Maine Power,N/A,Small,CEP customers,2937,109,9/1/07
9/1/07,Central Maine Power,N/A,Small,Standard offer customers,577032,12658,9/1/07
8/1/07,Emera Maine,Bangor Hydro District,Small,CEP customers,565,17,8/1/07
8/1/07,Emera Maine,Bangor Hydro District,Small,Standard offer customers,120439,2615,8/1/07
8/1/07,Emera Maine,Maine Public District,Medium,CEP customers,34,72.22580645,8/1/07
8/1/07,Emera Maine,Maine Public District,Medium,Standard offer customers,179,232.3870968,8/1/07
8/1/07,Emera Maine,Bangor Hydro District,Medium,CEP customers,418,696,8/1/07
8/1/07,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1205,921,8/1/07
8/1/07,Emera Maine,Bangor Hydro District,Large,CEP customers,26,1029,8/1/07
8/1/07,Emera Maine,Bangor Hydro District,Large,Standard offer customers,14,281,8/1/07
8/1/07,Emera Maine,Maine Public District,Large,CEP customers,10,310.2258065,8/1/07
8/1/07,Emera Maine,Maine Public District,Large,Standard offer customers,8,137.4516129,8/1/07
8/1/07,Emera Maine,Maine Public District,Small,CEP customers,126,2.483870968,8/1/07
8/1/07,Emera Maine,Maine Public District,Small,Standard offer customers,37072,647.6774194,8/1/07
8/1/07,Central Maine Power,N/A,Medium,CEP customers,2856,2796,8/1/07
8/1/07,Central Maine Power,N/A,Medium,Standard offer customers,8461,4285,8/1/07
8/1/07,Central Maine Power,N/A,Small,CEP customers,2889,118,8/1/07
8/1/07,Central Maine Power,N/A,Small,Standard offer customers,576508,13756,8/1/07
8/1/07,Central Maine Power,N/A,Large,CEP customers,334,7953,8/1/07
8/1/07,Central Maine Power,N/A,Large,Standard offer customers,84,471,8/1/07
7/1/07,Emera Maine,Maine Public District,Medium,CEP customers,34,71.16666667,7/1/07
7/1/07,Emera Maine,Maine Public District,Medium,Standard offer customers,178,203.6666667,7/1/07
7/1/07,Central Maine Power,N/A,Large,CEP customers,335,7687,7/1/07
7/1/07,Central Maine Power,N/A,Large,Standard offer customers,83,478,7/1/07
7/1/07,Emera Maine,Maine Public District,Small,CEP customers,128,3.933333333,7/1/07
7/1/07,Emera Maine,Maine Public District,Small,Standard offer customers,37054,684.9333333,7/1/07
7/1/07,Emera Maine,Maine Public District,Large,CEP customers,10,324.8666667,7/1/07
7/1/07,Emera Maine,Maine Public District,Large,Standard offer customers,8,150,7/1/07
7/1/07,Emera Maine,Bangor Hydro District,Large,CEP customers,26,942,7/1/07
7/1/07,Emera Maine,Bangor Hydro District,Large,Standard offer customers,14,109,7/1/07
7/1/07,Emera Maine,Bangor Hydro District,Medium,CEP customers,415,638,7/1/07
7/1/07,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1205,808,7/1/07
7/1/07,Central Maine Power,N/A,Small,CEP customers,2928,112,7/1/07
7/1/07,Central Maine Power,N/A,Small,Standard offer customers,576146,12130,7/1/07
7/1/07,Central Maine Power,N/A,Medium,CEP customers,2853,2711,7/1/07
7/1/07,Central Maine Power,N/A,Medium,Standard offer customers,8450,3819,7/1/07
7/1/07,Emera Maine,Bangor Hydro District,Small,CEP customers,568,15.14,7/1/07
7/1/07,Emera Maine,Bangor Hydro District,Small,Standard offer customers,120202,2272.431429,7/1/07
6/1/07,Emera Maine,Bangor Hydro District,Medium,CEP customers,421,558,6/1/07
6/1/07,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1197,702.1428571,6/1/07
6/1/07,Central Maine Power,N/A,Small,CEP customers,2869,99.369,6/1/07
6/1/07,Central Maine Power,N/A,Small,Standard offer customers,575899,10460.214,6/1/07
6/1/07,Central Maine Power,N/A,Large,CEP customers,337,7568,6/1/07
6/1/07,Central Maine Power,N/A,Large,Standard offer customers,82,379,6/1/07
6/1/07,Emera Maine,Maine Public District,Small,CEP customers,129,4.096774194,6/1/07
6/1/07,Emera Maine,Maine Public District,Small,Standard offer customers,37043,673.0322581,6/1/07
6/1/07,Emera Maine,Bangor Hydro District,Small,CEP customers,562,13,6/1/07
6/1/07,Emera Maine,Bangor Hydro District,Small,Standard offer customers,119485,2051,6/1/07
6/1/07,Central Maine Power,N/A,Medium,CEP customers,2877,2417,6/1/07
6/1/07,Central Maine Power,N/A,Medium,Standard offer customers,8399,3178,6/1/07
6/1/07,Emera Maine,Maine Public District,Medium,CEP customers,35,67.5483871,6/1/07
6/1/07,Emera Maine,Maine Public District,Medium,Standard offer customers,177,209.8709677,6/1/07
6/1/07,Emera Maine,Bangor Hydro District,Large,CEP customers,26,969,6/1/07
6/1/07,Emera Maine,Bangor Hydro District,Large,Standard offer customers,14,61.42857143,6/1/07
6/1/07,Emera Maine,Maine Public District,Large,CEP customers,10,334.3548387,6/1/07
6/1/07,Emera Maine,Maine Public District,Large,Standard offer customers,8,130.3870968,6/1/07
5/1/07,Emera Maine,Maine Public District,Large,CEP customers,10,438,5/1/07
5/1/07,Emera Maine,Maine Public District,Large,Standard offer customers,8,51,5/1/07
5/1/07,Emera Maine,Bangor Hydro District,Small,CEP customers,557,13.6,5/1/07
5/1/07,Emera Maine,Bangor Hydro District,Small,Standard offer customers,118512,2118.4,5/1/07
5/1/07,Central Maine Power,N/A,Small,CEP customers,2823,100,5/1/07
5/1/07,Central Maine Power,N/A,Small,Standard offer customers,576594,10546,5/1/07
5/1/07,Central Maine Power,N/A,Large,CEP customers,342,7434,5/1/07
5/1/07,Central Maine Power,N/A,Large,Standard offer customers,80,409,5/1/07
5/1/07,Emera Maine,Bangor Hydro District,Medium,CEP customers,434,514.7,5/1/07
5/1/07,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1175,647.3,5/1/07
5/1/07,Emera Maine,Bangor Hydro District,Large,CEP customers,26,902,5/1/07
5/1/07,Emera Maine,Bangor Hydro District,Large,Standard offer customers,14,60,5/1/07
5/1/07,Emera Maine,Maine Public District,Medium,CEP customers,35,69,5/1/07
5/1/07,Emera Maine,Maine Public District,Medium,Standard offer customers,172,219,5/1/07
5/1/07,Central Maine Power,N/A,Medium,CEP customers,2899,2230,5/1/07
5/1/07,Central Maine Power,N/A,Medium,Standard offer customers,8379,2851,5/1/07
5/1/07,Emera Maine,Maine Public District,Small,CEP customers,131,6,5/1/07
5/1/07,Emera Maine,Maine Public District,Small,Standard offer customers,37024,761,5/1/07
4/1/07,Emera Maine,Bangor Hydro District,Medium,CEP customers,425,499,4/1/07
4/1/07,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1140,640.5714286,4/1/07
4/1/07,Central Maine Power,N/A,Medium,CEP customers,2926,2239,4/1/07
4/1/07,Central Maine Power,N/A,Medium,Standard offer customers,8300,2856.619,4/1/07
4/1/07,Central Maine Power,N/A,Large,CEP customers,341,8658,4/1/07
4/1/07,Central Maine Power,N/A,Large,Standard offer customers,80,424.034,4/1/07
4/1/07,Central Maine Power,N/A,Small,CEP customers,2806,104,4/1/07
4/1/07,Central Maine Power,N/A,Small,Standard offer customers,576606,11293.146,4/1/07
4/1/07,Emera Maine,Maine Public District,Medium,CEP customers,38,70.5483871,4/1/07
4/1/07,Emera Maine,Maine Public District,Medium,Standard offer customers,168,218.0967742,4/1/07
4/1/07,Emera Maine,Bangor Hydro District,Small,CEP customers,548,15,4/1/07
4/1/07,Emera Maine,Bangor Hydro District,Small,Standard offer customers,117962,2367.714286,4/1/07
4/1/07,Emera Maine,Bangor Hydro District,Large,CEP customers,26,933,4/1/07
4/1/07,Emera Maine,Bangor Hydro District,Large,Standard offer customers,14,62.28571429,4/1/07
4/1/07,Emera Maine,Maine Public District,Large,CEP customers,11,433.9677419,4/1/07
4/1/07,Emera Maine,Maine Public District,Large,Standard offer customers,7,52.5483871,4/1/07
4/1/07,Emera Maine,Maine Public District,Small,CEP customers,146,6.483870968,4/1/07
4/1/07,Emera Maine,Maine Public District,Small,Standard offer customers,37038,801.3870968,4/1/07
3/1/07,Emera Maine,Bangor Hydro District,Large,CEP customers,24,927,3/1/07
3/1/07,Emera Maine,Bangor Hydro District,Large,Standard offer customers,15,55,3/1/07
3/1/07,Central Maine Power,N/A,Large,CEP customers,344,7547,3/1/07
3/1/07,Central Maine Power,N/A,Large,Standard offer customers,82,442.811,3/1/07
3/1/07,Central Maine Power,N/A,Medium,CEP customers,2962,2489,3/1/07
3/1/07,Central Maine Power,N/A,Medium,Standard offer customers,8248,3111.468,3/1/07
3/1/07,Emera Maine,Bangor Hydro District,Small,CEP customers,540,16,3/1/07
3/1/07,Emera Maine,Bangor Hydro District,Small,Standard offer customers,118001,2348,3/1/07
3/1/07,Central Maine Power,N/A,Small,CEP customers,2766,117,3/1/07
3/1/07,Central Maine Power,N/A,Small,Standard offer customers,576422,12456.842,3/1/07
3/1/07,Emera Maine,Maine Public District,Medium,CEP customers,38,94.92857143,3/1/07
3/1/07,Emera Maine,Maine Public District,Medium,Standard offer customers,168,216.0714286,3/1/07
3/1/07,Emera Maine,Bangor Hydro District,Medium,CEP customers,427,576,3/1/07
3/1/07,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1152,750,3/1/07
3/1/07,Emera Maine,Maine Public District,Large,CEP customers,11,427.1428571,3/1/07
3/1/07,Emera Maine,Maine Public District,Large,Standard offer customers,7,48.35714286,3/1/07
3/1/07,Emera Maine,Maine Public District,Small,CEP customers,146,10,3/1/07
3/1/07,Emera Maine,Maine Public District,Small,Standard offer customers,37033,952,3/1/07
2/1/07,Emera Maine,Maine Public District,Medium,CEP customers,54,109.0322581,2/1/07
2/1/07,Emera Maine,Maine Public District,Medium,Standard offer customers,155,220.3225806,2/1/07
2/1/07,Emera Maine,Bangor Hydro District,Medium,CEP customers,431,578.7142857,2/1/07
2/1/07,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1163,895.2857143,2/1/07
2/1/07,Emera Maine,Maine Public District,Large,CEP customers,11,409.5806452,2/1/07
2/1/07,Emera Maine,Maine Public District,Large,Standard offer customers,7,53.09677419,2/1/07
2/1/07,Emera Maine,Bangor Hydro District,Small,CEP customers,531,20.85714286,2/1/07
2/1/07,Emera Maine,Bangor Hydro District,Small,Standard offer customers,117956,2665.142857,2/1/07
2/1/07,Central Maine Power,N/A,Large,CEP customers,346,7993,2/1/07
2/1/07,Central Maine Power,N/A,Large,Standard offer customers,81,464.259,2/1/07
2/1/07,Emera Maine,Bangor Hydro District,Large,CEP customers,24,928,2/1/07
2/1/07,Emera Maine,Bangor Hydro District,Large,Standard offer customers,15,153,2/1/07
2/1/07,Emera Maine,Maine Public District,Small,CEP customers,220,13.03225807,2/1/07
2/1/07,Emera Maine,Maine Public District,Small,Standard offer customers,36973,870.7096774,2/1/07
2/1/07,Central Maine Power,N/A,Small,CEP customers,2630,113,2/1/07
2/1/07,Central Maine Power,N/A,Small,Standard offer customers,576089,14084.684,2/1/07
2/1/07,Central Maine Power,N/A,Medium,CEP customers,2941,2599,2/1/07
2/1/07,Central Maine Power,N/A,Medium,Standard offer customers,8285,3295.38,2/1/07
1/1/07,Emera Maine,Bangor Hydro District,Medium,CEP customers,428,541.1428571,1/1/07
1/1/07,Emera Maine,Bangor Hydro District,Medium,Standard offer customers,1181,896.8571429,1/1/07
1/1/07,Central Maine Power,N/A,Small,CEP customers,2604,99,1/1/07
1/1/07,Central Maine Power,N/A,Small,Standard offer customers,575197,12975,1/1/07
1/1/07,Emera Maine,Bangor Hydro District,Small,CEP customers,507,18,1/1/07
1/1/07,Emera Maine,Bangor Hydro District,Small,Standard offer customers,117869,2317.428571,1/1/07
1/1/07,Emera Maine,Maine Public District,Medium,CEP customers,64,95,1/1/07
1/1/07,Emera Maine,Maine Public District,Medium,Standard offer customers,148,172.6774194,1/1/07
1/1/07,Emera Maine,Maine Public District,Large,CEP customers,11,399.1612903,1/1/07
1/1/07,Emera Maine,Maine Public District,Large,Standard offer customers,6,48.67741936,1/1/07
1/1/07,Central Maine Power,N/A,Medium,CEP customers,2914,2338,1/1/07
1/1/07,Central Maine Power,N/A,Medium,Standard offer customers,8308,3024,1/1/07
1/1/07,Central Maine Power,N/A,Large,CEP customers,346,7426,1/1/07
1/1/07,Central Maine Power,N/A,Large,Standard offer customers,86,427,1/1/07
1/1/07,Emera Maine,Bangor Hydro District,Large,CEP customers,24,825,1/1/07
1/1/07,Emera Maine,Bangor Hydro District,Large,Standard offer customers,15,160.2857143,1/1/07
1/1/07,Emera Maine,Maine Public District,Small,CEP customers,296,12.06451613,1/1/07
1/1/07,Emera Maine,Maine Public District,Small,Standard offer customers,36891,794.7419355,1/1/07
12/1/06,Emera Maine,Maine Public District,Medium,CEP customers,63,96.56666667,12/1/06
12/1/06,Emera Maine,Maine Public District,Medium,Standard offer customers,148,209.4333333,12/1/06
12/1/06,Central Maine Power,N/A,Medium,CEP customers,2765,2230,12/1/06
12/1/06,Central Maine Power,N/A,Medium,Standard offer customers,8472,3193.596,12/1/06
