Place,Date,BUSINESS OPERATING,BLDG. SUPPLY,FOOD STORE,GENERAL MDSE.,OTHER RETAIL,AUTO TRANSPORTATION,RESTAURANT & LODGING,TOTAL,PERSONAL CONSUMPTION,RESTAURANT,LODGING
JONESPORT ESA,2016-05,$286.3,$872.7,,,$284.2,$598.4,$314.5,"$4,264.0","$3,977.7",$267.8,$46.7
JONESPORT ESA,2016-06,$421.8,$911.1,,,$543.6,$813.8,$512.0,"$5,470.8","$5,049.0",$328.3,$183.7
JONESPORT ESA,2016-07,$367.4,$775.6,,,$266.2,$666.3,$667.4,"$5,061.3","$4,693.9",$407.8,$259.6
JONESPORT ESA,2016-08,$352.2,"$1,201.3",,,$172.8,$676.1,$682.4,"$5,577.3","$5,225.1",$414.5,$268.0
JONESPORT ESA,2016-09,$483.5,"$1,081.4",,,$438.4,$954.0,$708.9,"$5,924.5","$5,441.0",$293.6,$415.3
JONESPORT ESA,2016-10,,,,,,,$267.3,"$5,183.0",,,
JONESPORT ESA,2016-11,,,,,,,$154.1,"$3,969.1",,,
JONESPORT ESA,2016-12,,,,,,,$255.1,"$4,925.7",,,
JONESPORT ESA,2017-01,$238.7,$589.0,,,$139.4,$389.0,$130.7,"$2,958.1","$2,719.4",,
JONESPORT ESA,2017-02,$203.3,$346.9,,,$93.3,$425.1,$94.2,"$2,520.8","$2,317.5",,
JONESPORT ESA,2017-03,$302.9,$484.8,,,$164.7,$620.1,$177.3,"$3,338.2","$3,035.3",,
JONESPORT ESA,2017-04,$243.2,$553.2,,,$101.6,$656.5,$219.9,"$3,337.2","$3,094.0",,
JONESPORT ESA,2017-05,$165.8,$905.4,,,$227.1,$491.9,$301.6,"$3,980.7","$3,814.9",,
JONESPORT ESA,2017-06,$418.0,"$1,048.4",,,$505.4,$679.2,$503.8,"$5,396.3","$4,978.3",,
JONESPORT ESA,2017-07,$219.8,$835.0,,,$433.3,$451.4,$670.9,"$4,865.6","$4,645.7",$392.3,$278.6
JONESPORT ESA,2017-08,$310.8,$863.3,,,$379.4,$514.2,$681.9,"$5,089.0","$4,778.2",$406.2,$275.7
JONESPORT ESA,2017-09,$385.2,"$1,011.1",,,$565.9,$648.7,$779.4,"$5,587.5","$5,202.4",$421.6,$357.7
JONESPORT ESA,2017-10,$312.9,$956.6,,,$324.3,$426.7,$332.4,"$4,292.9","$3,979.9",,
JONESPORT ESA,2017-11,$321.4,$788.9,,,$263.6,$365.9,$199.4,"$3,720.4","$3,399.1",,
JONESPORT ESA,2017-12,$561.7,$670.2,,,$441.8,$572.7,$321.6,"$4,526.9","$3,965.2",,
JONESPORT ESA,2018-01,$190.5,$398.2,"$1,273.0",$194.2,$145.0,$295.8,$117.7,"$2,614.3","$2,423.9",,
JONESPORT ESA,2018-02,$122.6,$391.6,"$1,200.5",$168.5,$128.5,$260.4,$108.0,"$2,380.1","$2,257.5",,
JONESPORT ESA,2018-03,$354.3,$447.7,"$1,427.5",$196.5,$229.6,$481.9,$200.8,"$3,338.4","$2,984.0",,
JONESPORT ESA,2018-04,$177.2,$690.0,"$1,331.9",$197.3,$119.4,$463.9,$222.4,"$3,202.0","$3,024.8",,
JONESPORT ESA,2018-05,$204.2,$930.5,"$1,612.3",$361.2,$301.5,$414.3,$372.6,"$4,196.6","$3,992.4",,
JONESPORT ESA,2018-06,$496.2,$909.3,"$1,889.9",$370.7,$597.3,$585.8,$587.7,"$5,436.7","$4,940.6",,
JONESPORT ESA,2018-07,$506.1,$879.7,,,$468.2,$542.5,$736.2,"$5,445.1","$4,939.0",$463.3,$272.9
JONESPORT ESA,2018-08,$433.4,$924.3,,,$360.8,$575.0,$818.5,"$5,587.6","$5,154.2",$513.7,$304.8
JONESPORT ESA,2018-09,$506.5,$813.6,,,$637.0,$675.3,$757.0,"$5,667.4","$5,160.9",$349.1,$407.9
JONESPORT ESA,2018-10,$395.5,$973.8,"$1,759.0",$263.3,$318.4,$465.7,$359.7,"$4,535.3","$4,139.9",,
JONESPORT ESA,2018-11,$399.8,$663.9,"$1,648.0",$278.7,$224.8,$440.0,$199.5,"$3,854.9","$3,455.0",,
JONESPORT ESA,2018-12,$637.7,$715.9,"$1,682.2",$427.5,$626.9,$741.8,$240.3,"$5,072.3","$4,434.6",,
JONESPORT ESA,2019-01,$228.9,$480.3,"$1,357.5",$183.0,$201.2,$308.6,$94.4,"$2,854.0","$2,625.1",,
JONESPORT ESA,2019-02,$373.9,$362.1,"$1,249.0",$179.5,$120.8,$306.4,$76.6,"$2,668.3","$2,294.4",,
JONESPORT ESA,2019-03,$296.5,$400.7,"$1,489.5",$205.7,$300.4,$445.6,$126.4,"$3,264.8","$2,968.3",,
JONESPORT ESA,2019-04,$229.1,$463.6,"$1,386.2",$180.6,$232.7,$425.7,$204.8,"$3,122.7","$2,893.6",,
JONESPORT ESA,2019-05,$266.0,$838.6,"$1,618.1",$336.7,$262.8,$466.4,$358.2,"$4,146.7","$3,880.7",,
JONESPORT ESA,2019-06,$405.8,$777.5,"$1,908.3",$469.7,$610.2,$681.6,$499.8,"$5,353.0","$4,947.2",,
JONESPORT ESA,2019-07,$353.4,$823.9,"$2,118.0",$317.6,$513.6,$469.0,$619.0,"$5,214.6","$4,861.2",$431.1,$187.8
JONESPORT ESA,2019-08,$322.0,$812.9,"$2,242.9",$293.9,$544.2,$527.9,$651.7,"$5,395.5","$5,073.6",$461.8,$189.9
JONESPORT ESA,2019-09,$453.2,$893.8,"$2,034.6",$384.7,$626.0,$757.8,$605.3,"$5,755.4","$5,302.2",$319.1,$286.1
JONESPORT ESA,2019-10,$282.3,$801.5,"$1,820.4",$284.2,$347.1,$538.9,$287.6,"$4,362.1","$4,079.8",,
JONESPORT ESA,2019-11,$386.7,$684.2,"$1,720.2",$292.1,$311.2,$499.4,$215.4,"$4,109.2","$3,722.5",,
JONESPORT ESA,2019-12,$491.8,$641.4,"$1,712.3",$434.5,$669.0,$663.3,$157.4,"$4,769.7","$4,277.9",,
JONESPORT ESA,2020-01,$181.3,$428.5,"$1,438.3",$202.7,$197.6,$326.0,,"$2,880.6","$2,699.3",,
JONESPORT ESA,2020-02,$129.0,$376.5,"$1,347.6",$203.6,$131.8,$291.3,,"$2,553.7","$2,424.8",,
JONESPORT ESA,2020-03,$369.4,$608.0,"$1,632.4",$375.4,$338.7,$472.7,,"$3,846.0","$3,476.7",,
JONESPORT ESA,2020-04,$128.7,$787.4,"$1,466.7",$386.6,$227.3,$267.5,$73.9,"$3,338.2","$3,209.4",,
KENNEBUNK ESA,2007-01,$393.8,"$2,491.9",$719.9,$203.2,$647.4,"$2,280.9","$2,015.4","$8,752.6","$8,358.8","$1,695.0",$320.4
KENNEBUNK ESA,2007-02,$539.3,"$2,358.5",$678.4,$214.9,$825.6,"$2,165.4","$2,326.4","$9,108.6","$8,569.3","$1,868.1",$458.2
KENNEBUNK ESA,2007-03,$487.1,"$2,313.4",$860.6,$503.6,"$1,036.0","$3,060.8","$2,634.4","$10,895.9","$10,408.8","$2,182.6",$451.8
KENNEBUNK ESA,2007-04,$368.1,"$2,070.3",$789.1,$414.6,"$1,000.6","$2,701.1","$3,066.3","$10,410.0","$10,041.9","$2,406.8",$659.4
KENNEBUNK ESA,2007-05,$783.5,"$3,202.3","$1,033.1",$768.7,"$1,840.4","$3,578.7","$5,558.2","$16,764.9","$15,981.4","$3,815.1","$1,743.2"
KENNEBUNK ESA,2007-06,"$1,003.3","$3,560.9","$1,519.8","$1,343.2","$3,131.1","$3,376.6","$10,044.7","$23,979.6","$22,976.3","$5,825.4","$4,219.3"
KENNEBUNK ESA,2007-07,$645.1,"$2,993.2","$2,200.4","$1,414.2","$3,181.2","$2,883.2","$16,051.3","$29,368.6","$28,723.5","$8,436.4","$7,614.9"
KENNEBUNK ESA,2007-08,$476.5,"$3,071.6","$2,182.6","$1,446.7","$3,283.3","$3,763.9","$17,626.0","$31,850.6","$31,374.1","$9,331.6","$8,294.4"
KENNEBUNK ESA,2007-09,$764.0,"$2,604.7","$1,744.9","$1,374.0","$3,654.1","$2,915.9","$11,429.3","$24,486.9","$23,722.9","$6,815.4","$4,613.9"
KENNEBUNK ESA,2007-10,$482.7,"$2,811.8","$1,623.6",$761.9,"$1,857.7","$3,360.7","$7,998.5","$18,896.9","$18,414.2","$4,689.5","$3,309.0"
KENNEBUNK ESA,2007-11,$422.8,"$2,675.3","$1,113.5",$465.4,"$1,561.7","$2,375.4","$3,673.4","$12,287.5","$11,864.7","$2,764.2",$909.2
KENNEBUNK ESA,2007-12,$758.8,"$2,341.4","$1,405.3",$974.1,"$2,914.1","$3,170.9","$4,916.9","$16,481.6","$15,722.8","$3,696.6","$1,220.3"
KENNEBUNK ESA,2008-01,$355.4,"$2,131.5","$1,074.0",$359.6,$656.0,"$2,056.4","$2,077.9","$8,710.8","$8,355.4","$1,745.7",$332.3
KENNEBUNK ESA,2008-02,$431.9,"$1,918.5","$1,030.7",$252.6,$769.1,"$2,062.3","$2,364.3","$8,829.4","$8,397.5","$1,874.2",$490.1
KENNEBUNK ESA,2008-03,$700.7,"$2,040.7","$1,145.4",$444.6,"$1,023.4","$1,938.6","$2,706.8","$10,000.3","$9,299.6","$2,298.6",$408.3
KENNEBUNK ESA,2008-04,$340.4,"$2,233.1","$1,089.8",$487.5,$936.1,"$2,405.9","$3,276.5","$10,769.2","$10,428.8","$2,656.3",$620.2
KENNEBUNK ESA,2008-05,$614.7,"$2,666.4","$1,351.6",$757.9,"$1,722.6","$2,565.0","$5,982.2","$15,660.4","$15,045.7","$4,271.9","$1,710.3"
KENNEBUNK ESA,2008-06,"$1,167.0","$2,897.0","$1,743.1","$1,145.6","$2,885.2","$2,638.2","$10,105.6","$22,581.8","$21,414.8","$6,009.9","$4,095.7"
KENNEBUNK ESA,2008-07,$616.1,"$2,645.9","$2,146.4","$1,358.1","$3,180.2","$2,386.4","$16,610.5","$28,943.6","$28,327.5","$8,859.0","$7,751.5"
KENNEBUNK ESA,2008-08,$506.9,"$2,292.6","$2,242.3","$1,465.1","$3,381.6","$2,723.0","$18,571.0","$31,182.5","$30,675.5","$9,871.5","$8,699.5"
KENNEBUNK ESA,2008-09,$771.3,"$2,344.1","$1,667.2","$1,197.9","$3,227.6","$2,836.0","$10,100.4","$22,144.6","$21,373.2","$6,085.1","$4,015.3"
KENNEBUNK ESA,2008-10,$514.3,"$2,308.4","$1,691.5",$709.3,"$1,745.6","$2,071.0","$7,742.7","$16,782.8","$16,268.5","$4,602.3","$3,140.4"
KENNEBUNK ESA,2008-11,$317.2,"$2,094.3","$1,142.5",$396.5,"$1,160.5","$1,688.0","$3,693.9","$10,492.9","$10,175.7","$2,974.3",$719.5
KENNEBUNK ESA,2008-12,"$1,033.0","$2,246.3","$1,459.1",$755.1,"$2,646.9","$3,204.6","$4,861.1","$16,206.1","$15,173.1","$3,876.9",$984.2
KENNEBUNK ESA,2009-01,$282.0,"$1,657.1","$1,053.5",$198.5,$611.8,"$1,537.7","$2,225.6","$7,566.2","$7,284.2","$1,943.6",$281.9
KENNEBUNK ESA,2009-02,$312.4,"$1,387.2",$996.1,$171.0,$702.1,"$1,475.4","$2,336.5","$7,380.7","$7,068.3","$1,985.9",$350.6
KENNEBUNK ESA,2009-03,$431.9,"$1,675.9","$1,132.4",$369.0,"$1,076.7","$2,268.5","$2,551.7","$9,506.0","$9,074.2","$2,223.3",$328.4
KENNEBUNK ESA,2009-04,$462.6,"$1,597.9","$1,116.1",$356.6,$902.0,"$2,047.0","$3,370.6","$9,852.7","$9,390.2","$2,853.0",$517.5
KENNEBUNK ESA,2009-05,$520.3,"$1,863.1","$1,400.7",$577.4,"$1,670.7","$2,242.6","$5,724.5","$13,999.3","$13,479.1","$4,244.1","$1,480.5"
KENNEBUNK ESA,2009-06,$894.5,"$2,334.5","$1,725.6",$855.1,"$2,928.8","$2,622.1","$8,923.1","$20,283.6","$19,389.1","$5,457.9","$3,465.1"
KENNEBUNK ESA,2009-07,$604.0,"$2,002.7","$2,075.7","$1,162.8","$3,012.9","$2,659.0","$15,475.4","$26,992.4","$26,388.4","$8,508.5","$6,966.9"
KENNEBUNK ESA,2009-08,$504.0,"$2,055.8","$2,268.8","$1,133.0","$3,287.9","$2,720.1","$18,048.6","$30,018.1","$29,514.2","$9,964.3","$8,084.4"
KENNEBUNK ESA,2009-09,$849.2,"$2,095.5","$2,218.1","$1,102.2","$3,210.8","$2,406.8","$10,988.1","$22,870.7","$22,021.5","$6,792.8","$4,195.3"
KENNEBUNK ESA,2009-10,$574.5,"$1,832.5","$1,300.2",$643.7,"$1,859.7","$2,391.6","$8,123.7","$16,726.0","$16,151.5","$5,102.5","$3,021.3"
KENNEBUNK ESA,2009-11,$603.3,"$1,616.3",$885.6,$306.8,"$1,229.2","$2,255.8","$3,333.2","$10,230.1","$9,626.8","$2,745.1",$588.1
KENNEBUNK ESA,2009-12,"$2,289.9","$2,172.5","$1,128.2",$764.4,"$3,072.9","$2,916.3","$5,056.6","$17,400.8","$15,110.9","$3,751.7","$1,304.9"
KENNEBUNK ESA,2010-01,$746.2,"$1,573.5",$797.5,$173.3,$671.5,"$1,918.2","$2,267.0","$8,147.1","$7,400.9","$1,978.7",$288.3
KENNEBUNK ESA,2010-02,$433.5,"$1,373.6",$761.5,$174.5,$785.9,"$2,022.7","$2,354.2","$7,905.7","$7,472.2","$1,958.7",$395.4
KENNEBUNK ESA,2010-03,$508.5,"$1,915.6",$923.9,$356.4,"$1,080.7","$2,486.6","$2,593.3","$9,864.9","$9,356.4","$2,196.6",$396.8
KENNEBUNK ESA,2010-04,$603.1,"$1,740.7",$892.3,$463.0,$984.1,"$2,377.3","$3,468.5","$10,529.1","$9,925.9","$2,925.6",$542.9
KENNEBUNK ESA,2010-05,$760.7,"$1,889.1","$1,455.7",$617.3,"$1,860.9","$2,218.9","$6,133.1","$14,935.6","$14,174.9","$4,428.4","$1,704.7"
KENNEBUNK ESA,2010-06,$986.8,"$2,258.8","$1,903.5","$1,079.2","$3,089.2","$2,706.6","$9,309.5","$21,333.6","$20,346.8","$6,260.9","$3,048.6"
KENNEBUNK ESA,2010-07,$457.7,"$1,886.4","$2,156.6","$1,220.4","$3,357.1","$2,951.8","$17,563.9","$29,594.0","$29,136.3","$9,241.9","$8,322.1"
KENNEBUNK ESA,2010-08,$487.6,"$1,758.5","$2,161.1","$1,167.4","$3,540.7","$2,683.2","$18,383.4","$30,181.8","$29,694.2","$10,008.8","$8,374.6"
KENNEBUNK ESA,2010-09,$708.2,"$2,001.4","$1,889.5","$1,046.4","$3,537.3","$2,733.6","$11,401.6","$23,318.1","$22,609.9","$7,061.6","$4,340.1"
KENNEBUNK ESA,2010-10,$367.5,"$1,670.0","$1,313.7",$678.4,"$1,927.7","$2,398.7","$8,278.7","$16,634.8","$16,267.3","$5,150.2","$3,128.5"
KENNEBUNK ESA,2010-11,$727.4,"$1,606.3","$1,166.2",$441.1,"$1,325.6","$2,357.8","$3,440.1","$11,064.4","$10,337.1","$2,805.0",$635.2
KENNEBUNK ESA,2010-12,"$1,008.6","$2,098.6","$1,464.6",$858.3,"$3,514.6","$3,648.7","$5,228.4","$17,821.9","$16,813.3","$3,839.7","$1,388.8"
KENNEBUNK ESA,2011-01,$462.2,"$1,245.1",,,$678.1,"$1,900.2","$2,171.7","$7,815.8","$7,353.6","$1,864.3",$307.4
KENNEBUNK ESA,2011-02,$423.3,"$1,191.8",,,$752.3,"$2,340.2","$2,317.9","$8,435.0","$8,011.7","$1,959.1",$358.8
KENNEBUNK ESA,2011-03,$712.3,"$1,312.8",,,"$1,108.6","$2,545.5","$2,659.0","$9,948.7","$9,236.4","$2,306.1",$352.9
KENNEBUNK ESA,2011-04,$515.0,"$1,405.6","$1,137.7",$478.8,"$1,004.2","$2,658.0","$3,517.6","$10,716.8","$10,201.8","$2,934.6",$583.0
KENNEBUNK ESA,2011-05,$637.3,"$1,743.8","$1,416.7",$560.7,"$1,821.5","$2,640.4","$5,914.0","$14,734.5","$14,097.1","$4,388.4","$1,525.7"
KENNEBUNK ESA,2011-06,"$1,165.1","$2,178.4","$1,908.0",$996.2,"$3,235.5","$2,672.4","$9,805.8","$21,961.2","$20,796.2","$6,198.1","$3,607.7"
KENNEBUNK ESA,2011-07,$748.4,"$1,606.6","$2,407.3","$1,219.7","$3,517.6","$2,635.5","$19,481.1","$31,616.3","$30,867.8","$10,467.8","$9,013.3"
KENNEBUNK ESA,2011-08,$576.7,"$1,557.5","$2,282.6","$1,157.9","$3,606.2","$3,532.1","$19,132.8","$31,845.7","$31,269.1","$10,704.1","$8,428.7"
KENNEBUNK ESA,2011-09,$928.4,"$1,675.7","$1,704.9","$1,257.6","$3,874.3","$3,098.5","$12,137.1","$24,676.5","$23,748.1","$7,512.3","$4,624.8"
KENNEBUNK ESA,2011-10,$676.9,"$1,693.9","$1,363.2",$633.5,"$2,013.5","$2,890.9","$8,597.0","$17,868.9","$17,192.0","$5,426.2","$3,170.9"
KENNEBUNK ESA,2011-11,$578.5,"$1,565.9","$1,245.3",$361.2,"$1,390.8","$2,428.5","$3,847.0","$11,417.3","$10,838.7","$3,084.8",$762.3
KENNEBUNK ESA,2011-12,"$1,515.0","$1,925.8","$1,576.3",$794.6,"$3,584.8","$4,049.0","$5,904.0","$19,349.5","$17,834.6","$4,382.8","$1,521.2"
KENNEBUNK ESA,2012-01,$631.9,"$1,071.3","$1,148.2",$217.7,$697.9,"$1,943.3","$2,209.7","$7,920.1","$7,288.2","$1,933.6",$276.1
KENNEBUNK ESA,2012-02,$483.9,"$1,460.7","$1,154.1",$369.3,$847.5,"$2,352.3","$2,535.0","$9,202.7","$8,718.8","$2,154.1",$380.9
KENNEBUNK ESA,2012-03,$710.1,"$1,212.0","$1,362.8",$723.8,"$1,268.3","$2,643.7","$3,015.1","$10,935.6","$10,225.5","$2,556.2",$458.9
KENNEBUNK ESA,2012-04,$620.0,"$1,520.9","$1,320.1",$505.9,"$1,098.7","$2,482.2","$3,571.8","$11,119.8","$10,499.7","$2,976.1",$595.8
KENNEBUNK ESA,2012-05,$783.1,"$2,086.9","$1,602.2",$557.5,"$1,907.4","$2,896.8","$6,468.1","$16,302.0","$15,518.9","$4,580.3","$1,887.8"
KENNEBUNK ESA,2012-06,"$1,260.1","$2,273.4","$2,132.1","$1,171.8","$3,436.5","$2,583.2","$11,923.4","$24,780.5","$23,520.4","$7,026.4","$4,897.0"
KENNEBUNK ESA,2012-07,$747.4,"$1,995.0","$2,524.0","$1,272.7","$3,663.5","$2,672.6","$19,473.4","$32,348.6","$31,601.2","$10,519.6","$8,953.7"
KENNEBUNK ESA,2012-08,$789.6,"$1,817.8","$2,506.9","$1,220.4","$3,784.7","$3,381.3","$20,602.0","$34,102.7","$33,313.1","$11,318.9","$9,283.1"
KENNEBUNK ESA,2012-09,$967.6,"$1,838.0","$1,904.9","$1,218.3","$3,762.5","$3,050.4","$12,621.7","$25,363.4","$24,395.7","$7,676.0","$4,945.7"
KENNEBUNK ESA,2012-10,$780.9,"$1,853.5","$1,497.5",$699.9,"$2,020.3","$3,367.1","$9,376.0","$19,595.1","$18,814.2","$6,221.0","$3,154.9"
KENNEBUNK ESA,2012-11,$750.3,"$1,917.1","$1,396.0",$368.2,"$1,515.5","$3,114.9","$3,827.3","$12,889.2","$12,138.9","$3,114.1",$713.2
KENNEBUNK ESA,2012-12,"$1,162.7","$1,841.2","$1,642.8",$811.7,"$3,587.0","$3,741.5","$5,256.5","$18,043.3","$16,880.6","$3,482.0","$1,774.5"
KENNEBUNK ESA,2013-01,$835.7,"$1,590.1","$1,230.8",$188.0,$781.8,"$2,502.6","$2,355.8","$9,484.8","$8,649.1","$2,043.3",$312.5
KENNEBUNK ESA,2013-02,$695.8,"$1,262.1","$1,205.1",$277.5,$828.9,"$2,806.6","$2,245.3","$9,321.4","$8,625.6","$1,905.6",$339.8
KENNEBUNK ESA,2013-03,$944.2,"$1,823.7","$1,450.4",$494.0,"$1,256.8","$2,852.5","$3,098.8","$11,920.4","$10,976.1","$2,590.7",$508.1
KENNEBUNK ESA,2013-04,$791.8,"$2,222.9","$1,288.8",$468.8,"$1,088.3","$3,046.3","$3,610.6","$12,517.5","$11,725.7","$2,973.8",$636.8
KENNEBUNK ESA,2013-05,"$1,154.3","$2,493.4","$1,645.2",$619.6,"$1,942.5","$2,921.4","$7,044.5","$17,820.9","$16,666.6","$4,934.8","$2,109.8"
KENNEBUNK ESA,2013-06,"$1,263.0","$2,308.4","$2,169.0","$1,335.8","$3,545.0","$3,220.7","$12,393.3","$26,235.1","$24,972.2","$7,442.8","$4,950.5"
KENNEBUNK ESA,2013-07,$898.8,"$2,013.7","$2,560.7","$1,451.1","$3,745.0","$3,821.0","$21,192.8","$35,683.0","$34,784.2","$11,739.9","$9,452.9"
KENNEBUNK ESA,2013-08,$802.8,"$1,791.9","$2,515.1","$1,352.6","$3,986.9","$3,779.1","$23,046.6","$37,275.1","$36,472.2","$12,240.7","$10,805.9"
KENNEBUNK ESA,2013-09,"$1,266.2","$2,157.3","$1,968.9","$1,466.2","$4,038.3","$3,431.4","$14,219.0","$28,547.2","$27,281.1","$8,163.3","$6,055.7"
KENNEBUNK ESA,2013-10,$674.4,"$2,086.8","$1,530.4",$690.2,"$2,131.1","$3,271.9","$9,251.6","$19,636.4","$18,962.1","$5,826.5","$3,425.1"
KENNEBUNK ESA,2013-11,$873.0,"$1,880.2","$1,354.0",$362.6,"$1,475.5","$3,128.2","$4,892.2","$13,965.7","$13,092.7","$4,104.0",$788.2
KENNEBUNK ESA,2013-12,"$1,196.4","$2,157.1","$1,791.7",$754.9,"$3,197.8","$3,382.7","$4,822.1","$17,302.6","$16,106.2","$3,762.8","$1,059.3"
KENNEBUNK ESA,2014-01,$922.3,"$1,390.6","$1,285.3",$348.8,$756.2,"$2,842.0","$1,816.1","$9,361.4","$8,439.1","$1,538.7",$277.5
KENNEBUNK ESA,2014-02,$812.9,"$1,284.2","$1,239.8",$500.5,"$1,063.1","$2,421.6","$2,551.7","$9,873.8","$9,060.9","$2,156.7",$395.1
KENNEBUNK ESA,2014-03,"$1,039.1","$1,676.1","$1,427.0",$410.2,"$1,207.8","$2,767.4","$3,104.5","$11,632.2","$10,593.1","$2,577.2",$527.3
KENNEBUNK ESA,2014-04,$791.4,"$1,719.9","$1,359.4",$552.0,"$1,037.9","$2,826.2","$3,781.2","$12,067.9","$11,276.5","$3,101.4",$679.8
KENNEBUNK ESA,2014-05,"$1,093.1","$2,301.8","$1,642.8",$765.3,"$2,080.0","$2,867.9","$7,818.1","$18,569.0","$17,475.9","$5,520.2","$2,297.9"
KENNEBUNK ESA,2014-06,"$1,326.1","$2,689.6","$2,197.3","$1,470.0","$3,512.4","$3,574.6","$13,690.9","$28,460.9","$27,134.8","$8,194.6","$5,496.3"
KENNEBUNK ESA,2014-07,$924.5,"$2,104.2","$2,596.3","$1,478.8","$3,855.3","$3,797.0","$22,767.3","$37,523.4","$36,598.9","$12,134.3","$10,632.9"
KENNEBUNK ESA,2014-08,$700.4,"$1,865.9","$2,762.4","$1,541.4","$3,953.2","$3,106.6","$24,765.1","$38,695.0","$37,994.6","$13,596.9","$11,168.2"
KENNEBUNK ESA,2014-09,"$1,057.3","$2,293.0","$2,062.6","$1,231.1","$3,453.4","$3,484.1","$14,239.9","$27,821.5","$26,764.1","$8,523.3","$5,716.6"
KENNEBUNK ESA,2014-10,"$1,558.2","$2,241.6","$1,633.9",$753.5,"$2,228.4","$4,017.8","$10,623.3","$23,056.7","$21,498.4","$6,545.0","$4,078.4"
KENNEBUNK ESA,2014-11,$704.1,"$1,821.6","$1,433.5",$446.8,"$1,424.5","$3,869.7","$4,209.2","$13,909.3","$13,205.3","$3,366.7",$842.5
KENNEBUNK ESA,2014-12,"$1,330.8","$2,015.8","$2,023.3",$905.5,"$3,500.0","$4,802.0","$6,499.3","$21,076.8","$19,746.0","$4,851.3","$1,647.9"
KENNEBUNK ESA,2015-01,$897.9,"$1,375.3","$1,325.7",$504.7,$790.9,"$2,542.9","$2,517.6","$9,954.9","$9,057.0","$2,174.6",$342.9
KENNEBUNK ESA,2015-02,$927.1,"$1,077.9","$1,326.2",$323.3,"$1,010.7","$3,314.3","$2,544.8","$10,524.3","$9,597.2","$2,171.3",$373.5
KENNEBUNK ESA,2015-03,"$1,067.0","$1,491.2","$1,558.9",$559.4,"$1,168.5","$3,712.1","$3,068.1","$12,625.3","$11,558.3","$2,547.3",$520.8
KENNEBUNK ESA,2015-04,$832.2,"$1,710.8","$1,437.3",$506.8,"$1,129.4","$4,457.3","$4,300.6","$14,374.3","$13,542.1","$3,525.0",$775.6
KENNEBUNK ESA,2015-05,"$1,164.9","$2,016.8","$1,883.1",$765.2,"$2,355.3","$4,957.2","$9,117.1","$22,259.4","$21,094.5","$6,407.1","$2,710.0"
KENNEBUNK ESA,2015-06,"$1,465.6","$2,573.7","$2,414.5","$1,436.0","$3,713.4","$4,372.0","$14,892.8","$30,868.0","$29,402.5","$8,902.5","$5,990.2"
KENNEBUNK ESA,2015-07,$955.3,"$2,280.4","$2,763.9","$1,650.4","$3,954.4","$3,999.2","$24,050.9","$39,654.6","$38,699.3","$12,883.9","$11,167.0"
KENNEBUNK ESA,2015-08,$792.1,"$2,158.7","$2,784.1","$1,558.1","$4,044.2","$4,123.1","$25,607.2","$41,067.5","$40,275.4","$13,810.8","$11,796.4"
KENNEBUNK ESA,2015-09,"$1,221.9","$2,420.9","$2,296.4","$1,543.9","$4,060.5","$4,638.9","$16,247.5","$32,430.1","$31,208.1","$9,869.6","$6,377.9"
KENNEBUNK ESA,2015-10,$944.7,"$2,146.3","$1,813.0",$828.2,"$2,463.3","$4,921.6","$11,538.5","$24,655.7","$23,710.9","$7,093.9","$4,444.7"
KENNEBUNK ESA,2015-11,"$1,083.4","$1,845.4","$1,607.1",$474.4,"$1,656.2","$4,425.3","$4,491.4","$15,583.1","$14,499.8","$3,597.3",$894.1
KENNEBUNK ESA,2015-12,"$1,440.2","$2,146.6","$1,980.2","$1,004.1","$3,813.7","$5,287.5","$7,173.8","$22,846.2","$21,406.0","$5,190.5","$1,983.3"
KENNEBUNK ESA,2016-01,$802.3,"$1,445.4","$1,754.3",$303.4,$873.3,"$3,303.4","$2,875.1","$11,357.2","$10,554.9","$2,450.4",$424.8
KENNEBUNK ESA,2016-02,$882.9,"$1,651.0","$1,741.6",$319.4,$937.9,"$3,550.2","$3,046.2","$12,129.3","$11,246.4","$2,570.9",$475.3
KENNEBUNK ESA,2016-03,$982.4,"$1,962.6","$2,122.0",$533.2,"$1,384.9","$4,753.2","$3,461.3","$15,199.6","$14,217.2","$2,909.5",$551.8
KENNEBUNK ESA,2016-04,$888.8,"$2,147.8","$1,927.1",$557.0,"$1,246.0","$3,204.3","$5,005.2","$14,976.2","$14,087.4","$3,950.4","$1,054.8"
KENNEBUNK ESA,2016-05,"$1,282.4","$2,448.0","$2,427.7",$968.9,"$2,355.2","$4,609.9","$9,156.6","$23,248.6","$21,966.2","$6,487.5","$2,669.1"
KENNEBUNK ESA,2016-06,"$1,683.1","$2,612.1","$3,297.8","$1,588.7","$3,927.1","$4,319.9","$15,243.6","$32,672.3","$30,989.2","$9,496.3","$5,747.3"
KENNEBUNK ESA,2016-07,"$1,069.6","$2,157.0","$3,595.1","$1,826.0","$4,213.3","$4,757.0","$26,335.1","$43,953.2","$42,883.6","$14,124.7","$12,210.4"
KENNEBUNK ESA,2016-08,$979.5,"$2,318.0","$3,547.7","$1,765.9","$4,144.8","$4,781.3","$26,673.9","$44,210.9","$43,231.5","$14,687.0","$11,986.9"
