DATE,CEP_CUSTOMERS,TOTAL_CUSTOMERS,UTILITY,CUSTOMER_CLASS
2008-12-01,2835.0,583967.0,CENTRAL MAINE POWER CO.,SMALL
2008-11-01,2668.0,583658.0,CENTRAL MAINE POWER CO.,SMALL
2008-10-01,2564.0,582862.0,CENTRAL MAINE POWER CO.,SMALL
2008-09-01,2586.0,582887.0,CENTRAL MAINE POWER CO.,SMALL
2008-08-01,2333.0,582414.0,CENTRAL MAINE POWER CO.,SMALL
2008-07-01,2325.0,582512.0,CENTRAL MAINE POWER CO.,SMALL
2008-06-01,2186.0,582654.0,CENTRAL MAINE POWER CO.,SMALL
2008-05-01,2009.0,583380.0,CENTRAL MAINE POWER CO.,SMALL
2008-04-01,2455.0,583247.0,CENTRAL MAINE POWER CO.,SMALL
2008-03-01,2995.0,583133.0,CENTRAL MAINE POWER CO.,SMALL
2008-02-01,2983.0,582756.0,CENTRAL MAINE POWER CO.,SMALL
2008-01-01,2959.0,582408.0,CENTRAL MAINE POWER CO.,SMALL
2007-12-01,2952.0,581797.0,CENTRAL MAINE POWER CO.,SMALL
2007-11-01,2926.0,580687.0,CENTRAL MAINE POWER CO.,SMALL
2007-10-01,2940.0,580331.0,CENTRAL MAINE POWER CO.,SMALL
2007-09-01,2937.0,579969.0,CENTRAL MAINE POWER CO.,SMALL
2007-08-01,2889.0,579397.0,CENTRAL MAINE POWER CO.,SMALL
2007-07-01,2928.0,579074.0,CENTRAL MAINE POWER CO.,SMALL
2007-06-01,2869.0,578768.0,CENTRAL MAINE POWER CO.,SMALL
2007-05-01,2823.0,579417.0,CENTRAL MAINE POWER CO.,SMALL
2007-04-01,2806.0,579412.0,CENTRAL MAINE POWER CO.,SMALL
2007-03-01,2766.0,579188.0,CENTRAL MAINE POWER CO.,SMALL
2007-02-01,2630.0,578719.0,CENTRAL MAINE POWER CO.,SMALL
2007-01-01,2604.0,577801.0,CENTRAL MAINE POWER CO.,SMALL
2006-12-01,2548.0,576878.0,CENTRAL MAINE POWER CO.,SMALL
2006-11-01,2511.0,576113.0,CENTRAL MAINE POWER CO.,SMALL
2006-10-01,2501.0,575301.0,CENTRAL MAINE POWER CO.,SMALL
2006-09-01,2454.0,574728.0,CENTRAL MAINE POWER CO.,SMALL
2006-08-01,2413.0,574000.0,CENTRAL MAINE POWER CO.,SMALL
2006-07-01,2360.0,573700.0,CENTRAL MAINE POWER CO.,SMALL
2006-06-01,2334.0,572928.0,CENTRAL MAINE POWER CO.,SMALL
2006-05-01,2313.0,573157.0,CENTRAL MAINE POWER CO.,SMALL
2006-04-01,2301.0,572824.0,CENTRAL MAINE POWER CO.,SMALL
2006-03-01,2270.0,572165.0,CENTRAL MAINE POWER CO.,SMALL
2006-02-01,2274.0,571461.0,CENTRAL MAINE POWER CO.,SMALL
2006-01-01,2254.0,570590.0,CENTRAL MAINE POWER CO.,SMALL
2005-12-01,2263.0,569399.0,CENTRAL MAINE POWER CO.,SMALL
2005-11-01,2280.0,568308.0,CENTRAL MAINE POWER CO.,SMALL
2005-10-01,2241.0,567629.0,CENTRAL MAINE POWER CO.,SMALL
2005-09-01,2209.0,566927.0,CENTRAL MAINE POWER CO.,SMALL
2005-08-01,2194.0,566080.0,CENTRAL MAINE POWER CO.,SMALL
2005-07-01,1898.0,565671.0,CENTRAL MAINE POWER CO.,SMALL
2005-06-01,1835.0,565211.0,CENTRAL MAINE POWER CO.,SMALL
2005-05-01,1747.0,565334.0,CENTRAL MAINE POWER CO.,SMALL
2005-04-01,1234.0,565044.0,CENTRAL MAINE POWER CO.,SMALL
2005-03-01,1100.0,564608.0,CENTRAL MAINE POWER CO.,SMALL
2005-02-01,2450.0,564333.0,CENTRAL MAINE POWER CO.,SMALL
2005-01-01,2400.0,563345.0,CENTRAL MAINE POWER CO.,SMALL
2004-12-01,2346.0,562096.0,CENTRAL MAINE POWER CO.,SMALL
2004-11-01,2280.0,560599.0,CENTRAL MAINE POWER CO.,SMALL
2004-10-01,2293.0,559461.0,CENTRAL MAINE POWER CO.,SMALL
2004-09-01,2280.0,558881.0,CENTRAL MAINE POWER CO.,SMALL
2004-08-01,2248.0,557894.0,CENTRAL MAINE POWER CO.,SMALL
2004-07-01,2226.0,557109.0,CENTRAL MAINE POWER CO.,SMALL
2004-06-01,2193.0,556507.0,CENTRAL MAINE POWER CO.,SMALL
2004-05-01,2124.0,556488.0,CENTRAL MAINE POWER CO.,SMALL
2004-04-01,2074.0,556025.0,CENTRAL MAINE POWER CO.,SMALL
2004-03-01,2033.0,555516.0,CENTRAL MAINE POWER CO.,SMALL
2004-02-01,1980.0,554956.0,CENTRAL MAINE POWER CO.,SMALL
2004-01-01,1941.0,554181.0,CENTRAL MAINE POWER CO.,SMALL
2003-12-01,1895.0,552839.0,CENTRAL MAINE POWER CO.,SMALL
2003-11-01,1861.0,551959.0,CENTRAL MAINE POWER CO.,SMALL
2003-10-01,1786.0,550726.0,CENTRAL MAINE POWER CO.,SMALL
2003-09-01,1732.0,550141.0,CENTRAL MAINE POWER CO.,SMALL
2003-08-01,1661.0,549236.0,CENTRAL MAINE POWER CO.,SMALL
2003-07-01,1587.0,548403.0,CENTRAL MAINE POWER CO.,SMALL
2003-06-01,1506.0,547962.0,CENTRAL MAINE POWER CO.,SMALL
2003-05-01,740.0,547684.0,CENTRAL MAINE POWER CO.,SMALL
2003-04-01,523.0,547326.0,CENTRAL MAINE POWER CO.,SMALL
2003-03-01,281.0,547054.0,CENTRAL MAINE POWER CO.,SMALL
2003-01-01,113.0,546036.0,CENTRAL MAINE POWER CO.,SMALL
2002-12-01,119.0,545155.0,CENTRAL MAINE POWER CO.,SMALL
2002-11-01,118.0,544285.0,CENTRAL MAINE POWER CO.,SMALL
2002-10-01,118.0,543492.0,CENTRAL MAINE POWER CO.,SMALL
2002-09-01,120.0,543036.0,CENTRAL MAINE POWER CO.,SMALL
2002-08-01,122.0,542286.0,CENTRAL MAINE POWER CO.,SMALL
2002-07-01,123.0,541488.0,CENTRAL MAINE POWER CO.,SMALL
2002-06-01,124.0,540940.0,CENTRAL MAINE POWER CO.,SMALL
2002-05-01,126.0,540527.0,CENTRAL MAINE POWER CO.,SMALL
2002-04-01,133.0,540557.0,CENTRAL MAINE POWER CO.,SMALL
2002-03-01,125.0,539952.0,CENTRAL MAINE POWER CO.,SMALL
2002-02-01,149.0,539343.0,CENTRAL MAINE POWER CO.,SMALL
2002-01-01,163.0,538440.0,CENTRAL MAINE POWER CO.,SMALL
2001-12-01,161.0,537471.0,CENTRAL MAINE POWER CO.,SMALL
2001-11-01,162.0,536310.0,CENTRAL MAINE POWER CO.,SMALL
2001-10-01,170.0,536080.0,CENTRAL MAINE POWER CO.,SMALL
2001-09-01,176.0,535577.0,CENTRAL MAINE POWER CO.,SMALL
2001-08-01,169.0,534050.0,CENTRAL MAINE POWER CO.,SMALL
2001-07-01,161.0,533533.0,CENTRAL MAINE POWER CO.,SMALL
2001-06-01,153.0,532920.0,CENTRAL MAINE POWER CO.,SMALL
2001-05-01,163.0,532729.0,CENTRAL MAINE POWER CO.,SMALL
2001-04-01,163.0,531823.0,CENTRAL MAINE POWER CO.,SMALL
2001-03-01,142.0,531531.0,CENTRAL MAINE POWER CO.,SMALL
2001-02-01,142.0,531202.0,CENTRAL MAINE POWER CO.,SMALL
2001-01-01,137.0,530544.0,CENTRAL MAINE POWER CO.,SMALL
2000-12-01,129.0,529569.0,CENTRAL MAINE POWER CO.,SMALL
2000-11-01,110.0,528144.0,CENTRAL MAINE POWER CO.,SMALL
2000-10-01,102.0,527993.0,CENTRAL MAINE POWER CO.,SMALL
2000-08-01,74.0,526066.0,CENTRAL MAINE POWER CO.,SMALL
2023-07-31,5629.0,10457.0,CENTRAL MAINE POWER CO.,MEDIUM
2023-06-30,5853.0,11077.0,CENTRAL MAINE POWER CO.,MEDIUM
2023-05-31,5787.0,11145.0,CENTRAL MAINE POWER CO.,MEDIUM
2023-04-30,5073.0,9936.0,CENTRAL MAINE POWER CO.,MEDIUM
2023-03-31,5539.0,11220.0,CENTRAL MAINE POWER CO.,MEDIUM
2023-02-28,4895.0,10104.0,CENTRAL MAINE POWER CO.,MEDIUM
2023-01-31,5323.0,11150.0,CENTRAL MAINE POWER CO.,MEDIUM
2022-12-31,5289.0,11131.0,CENTRAL MAINE POWER CO.,MEDIUM
2022-11-30,5027.0,10607.0,CENTRAL MAINE POWER CO.,MEDIUM
2022-10-31,5049.0,10566.0,CENTRAL MAINE POWER CO.,MEDIUM
2022-09-30,5307.0,11090.0,CENTRAL MAINE POWER CO.,MEDIUM
2022-08-31,5311.0,11094.0,CENTRAL MAINE POWER CO.,MEDIUM
2022-07-31,5025.0,10451.0,CENTRAL MAINE POWER CO.,MEDIUM
2022-06-30,5266.0,11063.0,CENTRAL MAINE POWER CO.,MEDIUM
2022-05-31,5331.0,11127.0,CENTRAL MAINE POWER CO.,MEDIUM
2022-04-30,4991.0,10529.0,CENTRAL MAINE POWER CO.,MEDIUM
2022-03-21,5131.0,11112.0,CENTRAL MAINE POWER CO.,MEDIUM
2022-02-28,4656.0,10073.0,CENTRAL MAINE POWER CO.,MEDIUM
2022-01-31,5090.0,11130.0,CENTRAL MAINE POWER CO.,MEDIUM
2021-12-31,5166.0,11136.0,CENTRAL MAINE POWER CO.,MEDIUM
2021-11-30,4940.0,10576.0,CENTRAL MAINE POWER CO.,MEDIUM
2021-10-31,4961.0,10505.0,CENTRAL MAINE POWER CO.,MEDIUM
2021-09-30,5276.0,11118.0,CENTRAL MAINE POWER CO.,MEDIUM
2021-08-31,5331.0,11213.0,CENTRAL MAINE POWER CO.,MEDIUM
2021-07-01,5265.0,11046.0,CENTRAL MAINE POWER CO.,MEDIUM
2021-06-01,5332.0,11174.0,CENTRAL MAINE POWER CO.,MEDIUM
2021-05-01,5006.0,10506.0,CENTRAL MAINE POWER CO.,MEDIUM
2021-04-01,5314.0,11074.0,CENTRAL MAINE POWER CO.,MEDIUM
2021-03-01,5379.0,11244.0,CENTRAL MAINE POWER CO.,MEDIUM
2021-02-01,5008.0,10549.0,CENTRAL MAINE POWER CO.,MEDIUM
2021-01-01,5108.0,10734.0,CENTRAL MAINE POWER CO.,MEDIUM
2020-12-31,5265.0,11253.0,CENTRAL MAINE POWER CO.,MEDIUM
2020-11-30,4612.0,10029.0,CENTRAL MAINE POWER CO.,MEDIUM
2020-10-31,5204.0,11192.0,CENTRAL MAINE POWER CO.,MEDIUM
2020-09-30,5164.0,11146.0,CENTRAL MAINE POWER CO.,MEDIUM
2020-08-01,5300.0,11315.0,CENTRAL MAINE POWER CO.,MEDIUM
2020-07-01,5338.0,11378.0,CENTRAL MAINE POWER CO.,MEDIUM
2020-06-01,5349.0,11361.0,CENTRAL MAINE POWER CO.,MEDIUM
2020-05-01,5032.0,10701.0,CENTRAL MAINE POWER CO.,MEDIUM
2020-04-01,5300.0,11325.0,CENTRAL MAINE POWER CO.,MEDIUM
2020-03-01,5301.0,11416.0,CENTRAL MAINE POWER CO.,MEDIUM
2020-02-01,4763.0,10239.0,CENTRAL MAINE POWER CO.,MEDIUM
2020-01-01,5202.0,11431.0,CENTRAL MAINE POWER CO.,MEDIUM
2019-12-01,5156.0,11400.0,CENTRAL MAINE POWER CO.,MEDIUM
2019-11-01,4609.0,10188.0,CENTRAL MAINE POWER CO.,MEDIUM
2019-10-01,5153.0,11455.0,CENTRAL MAINE POWER CO.,MEDIUM
2019-09-01,4851.0,10815.0,CENTRAL MAINE POWER CO.,MEDIUM
2019-08-01,5111.0,11375.0,CENTRAL MAINE POWER CO.,MEDIUM
2019-07-01,5109.0,11421.0,CENTRAL MAINE POWER CO.,MEDIUM
2019-06-01,4787.0,10791.0,CENTRAL MAINE POWER CO.,MEDIUM
2019-05-01,5067.0,11437.0,CENTRAL MAINE POWER CO.,MEDIUM
2019-04-01,4906.0,11229.0,CENTRAL MAINE POWER CO.,MEDIUM
2019-03-01,4992.0,11590.0,CENTRAL MAINE POWER CO.,MEDIUM
2019-02-01,4604.0,10805.0,CENTRAL MAINE POWER CO.,MEDIUM
2019-01-01,4900.0,11649.0,CENTRAL MAINE POWER CO.,MEDIUM
2018-12-01,4465.0,10959.0,CENTRAL MAINE POWER CO.,MEDIUM
2018-11-01,4218.0,10363.0,CENTRAL MAINE POWER CO.,MEDIUM
2018-10-31,4755.0,11321.0,CENTRAL MAINE POWER CO.,MEDIUM
2018-09-01,4412.0,10374.0,CENTRAL MAINE POWER CO.,MEDIUM
2018-08-01,4702.0,10970.0,CENTRAL MAINE POWER CO.,MEDIUM
2018-07-01,4701.0,10904.0,CENTRAL MAINE POWER CO.,MEDIUM
2018-06-01,4639.0,10772.0,CENTRAL MAINE POWER CO.,MEDIUM
2018-05-01,4750.0,11005.0,CENTRAL MAINE POWER CO.,MEDIUM
2018-04-01,4845.0,11036.0,CENTRAL MAINE POWER CO.,MEDIUM
2018-03-01,4957.0,11297.0,CENTRAL MAINE POWER CO.,MEDIUM
2018-02-01,4605.0,10601.0,CENTRAL MAINE POWER CO.,MEDIUM
2018-01-01,4815.0,11091.0,CENTRAL MAINE POWER CO.,MEDIUM
2017-12-01,3692.0,9782.0,CENTRAL MAINE POWER CO.,MEDIUM
2017-11-01,4690.0,10348.0,CENTRAL MAINE POWER CO.,MEDIUM
2017-10-01,5345.0,11579.0,CENTRAL MAINE POWER CO.,MEDIUM
2017-09-01,5322.0,11500.0,CENTRAL MAINE POWER CO.,MEDIUM
2017-08-01,5322.0,11500.0,CENTRAL MAINE POWER CO.,MEDIUM
2017-07-01,5380.0,11559.0,CENTRAL MAINE POWER CO.,MEDIUM
2017-06-01,5404.0,11571.0,CENTRAL MAINE POWER CO.,MEDIUM
2017-05-01,5603.0,11913.0,CENTRAL MAINE POWER CO.,MEDIUM
2017-04-01,5326.0,11187.0,CENTRAL MAINE POWER CO.,MEDIUM
2017-03-01,6119.0,12769.0,CENTRAL MAINE POWER CO.,MEDIUM
2017-02-01,4915.0,10319.0,CENTRAL MAINE POWER CO.,MEDIUM
2017-01-01,5845.0,12135.0,CENTRAL MAINE POWER CO.,MEDIUM
2016-12-01,5930.0,12130.0,CENTRAL MAINE POWER CO.,MEDIUM
2016-11-01,5420.0,11048.0,CENTRAL MAINE POWER CO.,MEDIUM
2016-10-01,5387.0,10931.0,CENTRAL MAINE POWER CO.,MEDIUM
2016-09-01,5780.0,11454.0,CENTRAL MAINE POWER CO.,MEDIUM
2016-08-01,6029.0,12178.0,CENTRAL MAINE POWER CO.,MEDIUM
2016-07-01,5394.0,10866.0,CENTRAL MAINE POWER CO.,MEDIUM
