DATE,CEP_LOAD_MWH,TOTAL_CLASS_LOAD_MWH,UTILITY,CUSTOMER_CLASS
2018-04-01,705.2541240205711,1094.7335349205712,BANGOR HYDRO DISTRICT,MEDIUM
2018-03-01,743.2467816968573,1142.4506145825715,BANGOR HYDRO DISTRICT,MEDIUM
2018-02-18,810.3308445352858,1254.0992543924287,BANGOR HYDRO DISTRICT,MEDIUM
2018-01-01,931.0,1428.2707813434283,BANGOR HYDRO DISTRICT,MEDIUM
2017-12-01,1031.0,1578.5714285714287,BANGOR HYDRO DISTRICT,MEDIUM
2017-11-01,878.0,1347.0,BANGOR HYDRO DISTRICT,MEDIUM
2017-10-01,653.3380073141428,1005.303062142,BANGOR HYDRO DISTRICT,MEDIUM
2017-09-01,888.8379244844285,1351.2478356182858,BANGOR HYDRO DISTRICT,MEDIUM
2017-08-01,843.1668826165715,1280.243208372,BANGOR HYDRO DISTRICT,MEDIUM
2017-07-01,913.2707865357144,1376.1032879285717,BANGOR HYDRO DISTRICT,MEDIUM
2017-06-01,911.4024642857142,1349.946357142857,BANGOR HYDRO DISTRICT,MEDIUM
2017-05-01,767.439258064516,1107.7172258064516,BANGOR HYDRO DISTRICT,MEDIUM
2017-04-01,752.0875333333333,1105.3432666666668,BANGOR HYDRO DISTRICT,MEDIUM
2017-03-01,929.1428571428571,1385.0,BANGOR HYDRO DISTRICT,MEDIUM
2017-02-01,792.2857142857143,1185.142857142857,BANGOR HYDRO DISTRICT,MEDIUM
2017-01-01,436.14285714285717,1294.142857142857,BANGOR HYDRO DISTRICT,MEDIUM
2016-12-01,865.0,1308.0,BANGOR HYDRO DISTRICT,MEDIUM
2016-11-01,917.0,1395.0,BANGOR HYDRO DISTRICT,MEDIUM
2016-10-01,841.0,1282.0,BANGOR HYDRO DISTRICT,MEDIUM
2016-09-01,825.0,1282.0,BANGOR HYDRO DISTRICT,MEDIUM
2016-08-01,971.0,1486.0,BANGOR HYDRO DISTRICT,MEDIUM
2016-07-01,817.0,1229.0,BANGOR HYDRO DISTRICT,MEDIUM
2016-06-01,936.0,1403.0,BANGOR HYDRO DISTRICT,MEDIUM
2016-05-01,870.0,1317.0,BANGOR HYDRO DISTRICT,MEDIUM
2016-04-01,825.7142857142857,1266.5714285714287,BANGOR HYDRO DISTRICT,MEDIUM
2016-03-01,846.5714285714286,1311.7142857142858,BANGOR HYDRO DISTRICT,MEDIUM
2016-02-01,863.5714285714286,1347.857142857143,BANGOR HYDRO DISTRICT,MEDIUM
2016-01-01,858.2857142857143,1378.142857142857,BANGOR HYDRO DISTRICT,MEDIUM
2015-12-01,791.5714285714286,1279.7142857142858,BANGOR HYDRO DISTRICT,MEDIUM
2015-11-01,785.5714285714286,1271.0,BANGOR HYDRO DISTRICT,MEDIUM
2015-10-01,720.0,1164.0,BANGOR HYDRO DISTRICT,MEDIUM
2015-09-01,898.5714285714286,1450.7142857142858,BANGOR HYDRO DISTRICT,MEDIUM
2015-08-01,907.2857142857143,1460.5714285714287,BANGOR HYDRO DISTRICT,MEDIUM
2015-07-01,906.5714285714286,1445.5714285714287,BANGOR HYDRO DISTRICT,MEDIUM
2015-06-01,843.1428571428571,1318.4285714285713,BANGOR HYDRO DISTRICT,MEDIUM
2015-05-01,792.2857142857143,1241.2857142857142,BANGOR HYDRO DISTRICT,MEDIUM
2015-04-01,736.7142857142857,1161.4285714285713,BANGOR HYDRO DISTRICT,MEDIUM
2015-03-01,749.2857142857143,1213.2857142857142,BANGOR HYDRO DISTRICT,MEDIUM
2015-02-01,833.8571428571429,1384.142857142857,BANGOR HYDRO DISTRICT,MEDIUM
2015-01-01,885.2857142857143,1413.0,BANGOR HYDRO DISTRICT,MEDIUM
2014-12-01,736.8571428571429,1199.142857142857,BANGOR HYDRO DISTRICT,MEDIUM
2014-11-01,788.5714285714286,1320.0,BANGOR HYDRO DISTRICT,MEDIUM
2014-10-14,731.0,1251.0,BANGOR HYDRO DISTRICT,MEDIUM
2014-09-01,729.7142857142857,1276.0,BANGOR HYDRO DISTRICT,MEDIUM
2014-08-01,819.0,1425.5714285714287,BANGOR HYDRO DISTRICT,MEDIUM
2014-07-01,828.4285714285714,1417.142857142857,BANGOR HYDRO DISTRICT,MEDIUM
2014-06-01,830.2857142857143,1411.2857142857142,BANGOR HYDRO DISTRICT,MEDIUM
2014-05-01,697.4285714285714,1180.857142857143,BANGOR HYDRO DISTRICT,MEDIUM
2014-04-01,694.5714285714286,1239.4285714285713,BANGOR HYDRO DISTRICT,MEDIUM
2014-03-01,736.2857142857143,1311.5714285714287,BANGOR HYDRO DISTRICT,MEDIUM
2014-02-01,742.4285714285714,1287.142857142857,BANGOR HYDRO DISTRICT,MEDIUM
2014-01-01,789.1428571428571,1373.5714285714287,BANGOR HYDRO DISTRICT,MEDIUM
2013-12-01,762.0,1302.5714285714287,BANGOR HYDRO DISTRICT,MEDIUM
2013-11-01,860.2857142857143,1396.857142857143,BANGOR HYDRO DISTRICT,MEDIUM
2013-10-01,776.8571428571429,1281.5714285714287,BANGOR HYDRO DISTRICT,MEDIUM
2013-09-01,759.8571428571429,1273.142857142857,BANGOR HYDRO DISTRICT,MEDIUM
2013-08-01,813.1428571428571,1353.0,BANGOR HYDRO DISTRICT,MEDIUM
2013-07-01,852.4285714285714,1402.5714285714287,BANGOR HYDRO DISTRICT,MEDIUM
2013-06-01,880.7142857142857,1421.0,BANGOR HYDRO DISTRICT,MEDIUM
2013-05-01,731.1428571428571,1180.142857142857,BANGOR HYDRO DISTRICT,MEDIUM
2013-04-01,735.1428571428571,1180.7142857142858,BANGOR HYDRO DISTRICT,MEDIUM
2013-03-01,759.4285714285714,1213.0,BANGOR HYDRO DISTRICT,MEDIUM
2013-02-01,818.1428571428571,1365.5714285714287,BANGOR HYDRO DISTRICT,MEDIUM
2013-01-01,899.2857142857143,1428.7142857142858,BANGOR HYDRO DISTRICT,MEDIUM
2012-12-01,840.2857142857143,1320.857142857143,BANGOR HYDRO DISTRICT,MEDIUM
2012-11-01,901.8571428571429,1400.4285714285713,BANGOR HYDRO DISTRICT,MEDIUM
2012-10-01,789.7142857142857,1245.7142857142858,BANGOR HYDRO DISTRICT,MEDIUM
2012-09-01,817.7142857142857,1305.7142857142858,BANGOR HYDRO DISTRICT,MEDIUM
2012-08-01,895.4285714285714,1463.4285714285713,BANGOR HYDRO DISTRICT,MEDIUM
2012-07-01,953.0,1490.5714285714287,BANGOR HYDRO DISTRICT,MEDIUM
2012-06-01,873.1428571428571,1429.4285714285713,BANGOR HYDRO DISTRICT,MEDIUM
2012-05-01,776.2857142857143,1301.2857142857142,BANGOR HYDRO DISTRICT,MEDIUM
2012-04-01,735.0,1271.857142857143,BANGOR HYDRO DISTRICT,MEDIUM
2012-03-01,754.4285714285714,1312.4285714285713,BANGOR HYDRO DISTRICT,MEDIUM
2012-02-01,772.4285714285714,1375.2857142857142,BANGOR HYDRO DISTRICT,MEDIUM
2012-01-01,755.0,1314.2857142857142,BANGOR HYDRO DISTRICT,MEDIUM
2011-12-01,742.7142857142857,1324.7142857142858,BANGOR HYDRO DISTRICT,MEDIUM
2011-11-01,718.2857142857143,1305.857142857143,BANGOR HYDRO DISTRICT,MEDIUM
2011-10-01,689.8571428571429,1281.142857142857,BANGOR HYDRO DISTRICT,MEDIUM
2011-09-11,711.8571428571429,1350.0,BANGOR HYDRO DISTRICT,MEDIUM
2011-08-01,732.8571428571429,1404.0,BANGOR HYDRO DISTRICT,MEDIUM
2011-07-01,772.8571428571429,1431.5714285714287,BANGOR HYDRO DISTRICT,MEDIUM
2011-06-01,748.2857142857143,1352.4285714285713,BANGOR HYDRO DISTRICT,MEDIUM
2011-05-01,683.7142857142857,1229.5714285714287,BANGOR HYDRO DISTRICT,MEDIUM
2011-04-01,654.0,1189.2857142857142,BANGOR HYDRO DISTRICT,MEDIUM
2011-03-01,674.0,1225.857142857143,BANGOR HYDRO DISTRICT,MEDIUM
2011-02-01,726.7142857142857,1355.5714285714287,BANGOR HYDRO DISTRICT,MEDIUM
2011-01-01,758.8571428571429,1424.857142857143,BANGOR HYDRO DISTRICT,MEDIUM
2010-12-01,699.1428571428571,1291.142857142857,BANGOR HYDRO DISTRICT,MEDIUM
2010-11-01,693.0,1315.4285714285713,BANGOR HYDRO DISTRICT,MEDIUM
2010-10-01,659.1428571428571,1242.2857142857142,BANGOR HYDRO DISTRICT,MEDIUM
2010-09-01,688.4285714285714,1322.4285714285713,BANGOR HYDRO DISTRICT,MEDIUM
2010-08-01,748.8571428571429,1435.2857142857142,BANGOR HYDRO DISTRICT,MEDIUM
2010-07-01,748.8571428571429,1454.2857142857142,BANGOR HYDRO DISTRICT,MEDIUM
2010-06-01,725.4285714285714,1407.7142857142858,BANGOR HYDRO DISTRICT,MEDIUM
2010-05-01,633.8571428571429,1247.142857142857,BANGOR HYDRO DISTRICT,MEDIUM
2010-04-01,611.1428571428571,1200.5714285714287,BANGOR HYDRO DISTRICT,MEDIUM
2010-03-01,603.7142857142857,1193.2857142857142,BANGOR HYDRO DISTRICT,MEDIUM
2010-02-01,666.4285714285714,1336.857142857143,BANGOR HYDRO DISTRICT,MEDIUM
2010-01-01,704.5714285714286,1397.0,BANGOR HYDRO DISTRICT,MEDIUM
2009-12-01,666.8571428571429,1309.0,BANGOR HYDRO DISTRICT,MEDIUM
2009-11-01,592.5714285714286,1208.7142857142858,BANGOR HYDRO DISTRICT,MEDIUM
2009-10-01,599.8571428571429,1253.0,BANGOR HYDRO DISTRICT,MEDIUM
2009-09-01,588.8571428571429,1261.5714285714287,BANGOR HYDRO DISTRICT,MEDIUM
2009-08-01,602.5714285714286,1338.2857142857142,BANGOR HYDRO DISTRICT,MEDIUM
2009-07-01,655.1428571428571,1437.142857142857,BANGOR HYDRO DISTRICT,MEDIUM
2009-06-01,633.8571428571429,1395.7142857142858,BANGOR HYDRO DISTRICT,MEDIUM
2009-05-01,541.0,1217.0,BANGOR HYDRO DISTRICT,MEDIUM
2009-04-01,507.7142857142857,1149.5714285714287,BANGOR HYDRO DISTRICT,MEDIUM
2009-03-01,510.0,1159.0,BANGOR HYDRO DISTRICT,MEDIUM
2009-02-01,529.0,1262.0,BANGOR HYDRO DISTRICT,MEDIUM
2009-01-01,594.0,1301.0,BANGOR HYDRO DISTRICT,MEDIUM
2008-12-01,555.0,1277.0,BANGOR HYDRO DISTRICT,MEDIUM
2008-11-01,546.0,1317.0,BANGOR HYDRO DISTRICT,MEDIUM
2008-10-01,527.0,1301.0,BANGOR HYDRO DISTRICT,MEDIUM
2008-09-01,544.0,1375.0,BANGOR HYDRO DISTRICT,MEDIUM
2008-08-01,585.0,1470.0,BANGOR HYDRO DISTRICT,MEDIUM
2008-07-01,567.0,1408.0,BANGOR HYDRO DISTRICT,MEDIUM
2008-06-01,507.0,1229.0,BANGOR HYDRO DISTRICT,MEDIUM
2008-05-01,477.0,1162.0,BANGOR HYDRO DISTRICT,MEDIUM
2008-04-01,531.0,1281.0,BANGOR HYDRO DISTRICT,MEDIUM
2008-03-01,567.0,1409.0,BANGOR HYDRO DISTRICT,MEDIUM
2008-02-01,552.0,1431.0,BANGOR HYDRO DISTRICT,MEDIUM
2008-01-01,531.0,1252.0,BANGOR HYDRO DISTRICT,MEDIUM
2007-12-01,603.0,1380.0,BANGOR HYDRO DISTRICT,MEDIUM
2007-11-01,519.0,1225.0,BANGOR HYDRO DISTRICT,MEDIUM
2007-10-01,553.0,1374.0,BANGOR HYDRO DISTRICT,MEDIUM
2007-09-01,642.0,1506.0,BANGOR HYDRO DISTRICT,MEDIUM
2007-08-01,696.0,1617.0,BANGOR HYDRO DISTRICT,MEDIUM
2007-07-01,638.0,1446.0,BANGOR HYDRO DISTRICT,MEDIUM
2007-06-01,558.0,1260.142857142857,BANGOR HYDRO DISTRICT,MEDIUM
2007-05-01,514.7,1162.0,BANGOR HYDRO DISTRICT,MEDIUM
2007-04-01,499.0,1139.5714285714287,BANGOR HYDRO DISTRICT,MEDIUM
2007-03-01,576.0,1326.0,BANGOR HYDRO DISTRICT,MEDIUM
2007-02-01,578.7142857142857,1474.0,BANGOR HYDRO DISTRICT,MEDIUM
2007-01-01,541.1428571428571,1438.0,BANGOR HYDRO DISTRICT,MEDIUM
2006-12-01,496.2857142857143,1313.5714285714287,BANGOR HYDRO DISTRICT,MEDIUM
2006-11-01,472.2857142857143,1240.4285714285713,BANGOR HYDRO DISTRICT,MEDIUM
2006-10-01,501.14285714285717,1236.857142857143,BANGOR HYDRO DISTRICT,MEDIUM
2006-09-01,581.8571428571429,1298.857142857143,BANGOR HYDRO DISTRICT,MEDIUM
2006-08-01,508.85714285714283,1525.7142857142858,BANGOR HYDRO DISTRICT,MEDIUM
2006-07-01,451.0,1389.5714285714287,BANGOR HYDRO DISTRICT,MEDIUM
2006-06-01,427.42857142857144,1225.142857142857,BANGOR HYDRO DISTRICT,MEDIUM
2006-05-01,399.0,1203.0,BANGOR HYDRO DISTRICT,MEDIUM
2006-04-01,454.7142857142857,1185.857142857143,BANGOR HYDRO DISTRICT,MEDIUM
2006-03-01,370.85714285714283,1365.142857142857,BANGOR HYDRO DISTRICT,MEDIUM
2006-02-01,402.0,1190.5714285714287,BANGOR HYDRO DISTRICT,MEDIUM
2006-01-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2005-12-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2005-11-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2005-10-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2005-09-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2005-08-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2005-07-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2005-06-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2005-05-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2005-04-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2005-03-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2005-02-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2005-01-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2004-12-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2004-11-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2004-10-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2004-09-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2004-08-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2004-07-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2004-06-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2004-05-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2004-04-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2004-03-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2004-02-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2004-01-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2003-12-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2003-11-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2003-10-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2003-09-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2003-08-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2003-07-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2003-06-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2003-05-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2003-04-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2003-02-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2003-01-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2002-12-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2002-11-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2002-10-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2002-09-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2002-08-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2002-07-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2002-06-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2002-05-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2002-04-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2002-03-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2002-02-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2002-01-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2001-12-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2001-11-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2001-10-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2001-09-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2001-08-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2001-07-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2001-06-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2001-05-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2001-04-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2001-03-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2001-02-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2001-01-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2000-12-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2000-11-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2000-10-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2000-09-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2000-08-01,,,BANGOR HYDRO DISTRICT,MEDIUM
2023-07-31,1764.3789677419356,13017.650161290323,CENTRAL MAINE POWER CO.,SMALL
2023-06-30,1481.1288666666667,11070.510066666666,CENTRAL MAINE POWER CO.,SMALL
2023-05-31,1390.8100322580644,11103.496,CENTRAL MAINE POWER CO.,SMALL
2023-04-30,1266.4608064516128,11384.939967741935,CENTRAL MAINE POWER CO.,SMALL
2023-03-31,1554.1318387096774,14782.516322580646,CENTRAL MAINE POWER CO.,SMALL
2023-02-28,1532.75125,14641.514,CENTRAL MAINE POWER CO.,SMALL
2023-01-31,1672.3951612903227,15239.056580645161,CENTRAL MAINE POWER CO.,SMALL
2022-12-31,1683.4375806451612,14477.70864516129,CENTRAL MAINE POWER CO.,SMALL
2022-11-30,1278.5572666666667,10602.565833333334,CENTRAL MAINE POWER CO.,SMALL
2022-10-31,1251.5262903225807,10194.087225806452,CENTRAL MAINE POWER CO.,SMALL
2022-09-30,1574.3143,13046.944566666667,CENTRAL MAINE POWER CO.,SMALL
2022-08-31,1473.537483870968,14509.905935483872,CENTRAL MAINE POWER CO.,SMALL
2022-07-31,1530.6993548387097,12361.332258064514,CENTRAL MAINE POWER CO.,SMALL
2022-06-30,1404.1837333333335,11035.230266666667,CENTRAL MAINE POWER CO.,SMALL
2022-05-31,1350.5705806451613,10695.842806451614,CENTRAL MAINE POWER CO.,SMALL
2022-04-30,1476.9041000000002,12087.052533333333,CENTRAL MAINE POWER CO.,SMALL
2022-03-31,1744.9503870967744,15001.954548387099,CENTRAL MAINE POWER CO.,SMALL
2022-02-28,1721.355,15580.354428571429,CENTRAL MAINE POWER CO.,SMALL
2022-01-31,1835.9627741935485,16100.15135483871,CENTRAL MAINE POWER CO.,SMALL
2021-12-31,1779.2608387096773,14728.354225806452,CENTRAL MAINE POWER CO.,SMALL
2021-11-30,1371.7087,11015.532666666666,CENTRAL MAINE POWER CO.,SMALL
2021-10-31,1395.5496451612905,10572.828967741936,CENTRAL MAINE POWER CO.,SMALL
2021-09-30,1831.8731666666667,14066.153733333333,CENTRAL MAINE POWER CO.,SMALL
2021-08-31,1733.9497419354839,13224.866709677419,CENTRAL MAINE POWER CO.,SMALL
2021-07-01,1813.3180322580645,13810.429967741937,CENTRAL MAINE POWER CO.,SMALL
2021-06-01,1593.0416,12017.143866666669,CENTRAL MAINE POWER CO.,SMALL
2021-05-01,1327.3023548387096,10131.258161290323,CENTRAL MAINE POWER CO.,SMALL
2021-04-01,1609.0484333333334,12463.7554,CENTRAL MAINE POWER CO.,SMALL
2021-03-01,1852.9298064516129,14649.582096774195,CENTRAL MAINE POWER CO.,SMALL
2021-02-01,1761.2715357142856,14599.658714285715,CENTRAL MAINE POWER CO.,SMALL
2021-01-01,1862.8201935483871,14477.622709677418,CENTRAL MAINE POWER CO.,SMALL
2020-12-31,1999.0277096774194,14797.035677419353,CENTRAL MAINE POWER CO.,SMALL
2020-11-30,1373.1833000000001,10398.471300000001,CENTRAL MAINE POWER CO.,SMALL
2020-10-31,1503.2327741935485,10727.440838709677,CENTRAL MAINE POWER CO.,SMALL
2020-09-01,1678.8696333333332,12163.262466666667,CENTRAL MAINE POWER CO.,SMALL
2020-08-01,2013.8736451612904,14808.789935483874,CENTRAL MAINE POWER CO.,SMALL
2020-07-01,1886.373,13572.690096774195,CENTRAL MAINE POWER CO.,SMALL
2020-06-01,1595.3411666666668,11381.2218,CENTRAL MAINE POWER CO.,SMALL
2020-05-01,1444.8150967741935,10485.579838709677,CENTRAL MAINE POWER CO.,SMALL
2020-04-01,1707.3318333333332,12478.249566666665,CENTRAL MAINE POWER CO.,SMALL
2020-03-01,1753.5573870967744,12745.990612903228,CENTRAL MAINE POWER CO.,SMALL
2020-02-01,1760.173,12652.168206896551,CENTRAL MAINE POWER CO.,SMALL
2020-01-01,2104.1857741935487,15030.515193548388,CENTRAL MAINE POWER CO.,SMALL
2019-12-01,2047.6639032258065,14118.999516129034,CENTRAL MAINE POWER CO.,SMALL
2019-11-01,1507.4559,9937.883600000001,CENTRAL MAINE POWER CO.,SMALL
2019-10-01,1695.2336129032258,10662.035129032258,CENTRAL MAINE POWER CO.,SMALL
2019-09-01,1723.6250666666667,11470.665566666668,CENTRAL MAINE POWER CO.,SMALL
2019-08-01,2130.4082580645163,13527.105290322583,CENTRAL MAINE POWER CO.,SMALL
2019-07-01,1894.5750967741935,11968.395516129032,CENTRAL MAINE POWER CO.,SMALL
2019-06-01,1663.0456333333334,10410.246000000001,CENTRAL MAINE POWER CO.,SMALL
2019-05-01,1756.3552580645162,10940.69335483871,CENTRAL MAINE POWER CO.,SMALL
2019-04-01,1764.8740333333335,11384.2207,CENTRAL MAINE POWER CO.,SMALL
2019-03-01,2013.5650322580645,13241.061387096775,CENTRAL MAINE POWER CO.,SMALL
2019-02-01,2330.145642857143,15389.272285714287,CENTRAL MAINE POWER CO.,SMALL
2019-01-01,2227.354870967742,14223.869322580646,CENTRAL MAINE POWER CO.,SMALL
2018-12-01,2118.4153870967743,13432.387225806451,CENTRAL MAINE POWER CO.,SMALL
2018-11-01,1928.3205666666668,11583.210733333333,CENTRAL MAINE POWER CO.,SMALL
2018-10-31,1817.3523870967742,10684.10906451613,CENTRAL MAINE POWER CO.,SMALL
2018-09-18,2272.7100333333333,12691.615,CENTRAL MAINE POWER CO.,SMALL
2018-08-18,2368.266419354839,13751.82693548387,CENTRAL MAINE POWER CO.,SMALL
2018-07-01,2094.0522258064516,11907.642894903225,CENTRAL MAINE POWER CO.,SMALL
2018-06-01,1927.0253666666667,10790.997879800001,CENTRAL MAINE POWER CO.,SMALL
2018-05-01,1701.2113225806452,9702.755702580645,CENTRAL MAINE POWER CO.,SMALL
2018-04-01,2008.1630666666667,11838.617400000001,CENTRAL MAINE POWER CO.,SMALL
2018-03-01,2080.371322580645,12459.01561848387,CENTRAL MAINE POWER CO.,SMALL
2018-02-18,2554.132035714286,14939.582142857143,CENTRAL MAINE POWER CO.,SMALL
2018-01-01,2679.8214516129033,15511.444387096773,CENTRAL MAINE POWER CO.,SMALL
2017-12-01,2123.19235483871,12108.251612903225,CENTRAL MAINE POWER CO.,SMALL
2017-11-01,2288.417033333333,12066.6952,CENTRAL MAINE POWER CO.,SMALL
2017-10-01,1860.2529666666667,9930.962366666667,CENTRAL MAINE POWER CO.,SMALL
2017-09-01,2227.8982666666666,11813.905600000002,CENTRAL MAINE POWER CO.,SMALL
2017-08-01,2227.8982666666666,11813.905600000002,CENTRAL MAINE POWER CO.,SMALL
2017-07-01,2203.622193548387,11260.588258064516,CENTRAL MAINE POWER CO.,SMALL
2017-06-01,2234.8889,11275.591433333333,CENTRAL MAINE POWER CO.,SMALL
2017-05-01,1995.0638709677419,10130.199483870969,CENTRAL MAINE POWER CO.,SMALL
2017-04-01,2167.6582000000003,11298.750533333334,CENTRAL MAINE POWER CO.,SMALL
2017-03-01,2503.8125161290322,13171.969096774195,CENTRAL MAINE POWER CO.,SMALL
2017-02-01,1952.8461521948007,12623.32475,CENTRAL MAINE POWER CO.,SMALL
2017-01-01,2830.698193548387,14196.758677419355,CENTRAL MAINE POWER CO.,SMALL
2016-12-01,2699.2584193548387,12893.943161290324,CENTRAL MAINE POWER CO.,SMALL
2016-11-01,2162.0121,10063.744833333334,CENTRAL MAINE POWER CO.,SMALL
2016-10-01,2614.276193548387,9689.563451612903,CENTRAL MAINE POWER CO.,SMALL
2016-09-01,2605.8710333333333,12506.122866666667,CENTRAL MAINE POWER CO.,SMALL
2016-08-01,3691.851419354839,13010.419387096774,CENTRAL MAINE POWER CO.,SMALL
2016-07-01,2494.06664516129,11152.147225806453,CENTRAL MAINE POWER CO.,SMALL
2016-06-01,2409.3682000000003,10297.519333333334,CENTRAL MAINE POWER CO.,SMALL
2016-05-01,2185.186,9909.561193548387,CENTRAL MAINE POWER CO.,SMALL
2016-04-01,2407.1653666666666,11061.086966666666,CENTRAL MAINE POWER CO.,SMALL
2016-03-01,2700.3854838709676,12473.22577419355,CENTRAL MAINE POWER CO.,SMALL
2016-02-01,2740.853827586207,12651.286,CENTRAL MAINE POWER CO.,SMALL
2016-01-01,2816.6705483870965,12643.659967741936,CENTRAL MAINE POWER CO.,SMALL
2015-12-01,2509.882516129032,12734.420451612901,CENTRAL MAINE POWER CO.,SMALL
2015-11-01,2209.9491333333335,9461.469066666667,CENTRAL MAINE POWER CO.,SMALL
2015-10-01,2449.0783225806454,10224.289419354838,CENTRAL MAINE POWER CO.,SMALL
2015-09-01,2960.3449666666666,12172.1784,CENTRAL MAINE POWER CO.,SMALL
2015-08-01,2941.788483870968,12029.670161290323,CENTRAL MAINE POWER CO.,SMALL
2015-07-01,2802.835548387097,11265.109419354838,CENTRAL MAINE POWER CO.,SMALL
2015-06-01,2589.1773000000003,10235.4703,CENTRAL MAINE POWER CO.,SMALL
2015-05-01,2324.5369032258063,9303.393548387097,CENTRAL MAINE POWER CO.,SMALL
2015-04-01,2977.676833333333,12022.745633333334,CENTRAL MAINE POWER CO.,SMALL
2015-03-01,3428.4764838709675,12432.090451612903,CENTRAL MAINE POWER CO.,SMALL
2015-02-01,3816.590714285714,14540.618964285715,CENTRAL MAINE POWER CO.,SMALL
2015-01-01,3822.4762903225806,13869.46993548387,CENTRAL MAINE POWER CO.,SMALL
2014-12-01,3643.9810967741937,12362.438838709679,CENTRAL MAINE POWER CO.,SMALL
2014-11-01,3211.320533333333,10509.290166666666,CENTRAL MAINE POWER CO.,SMALL
2014-10-14,3041.0,9697.0,CENTRAL MAINE POWER CO.,SMALL
2014-09-01,3663.497766666667,11347.573466666667,CENTRAL MAINE POWER CO.,SMALL
2014-08-01,3884.906483870968,11697.139258064515,CENTRAL MAINE POWER CO.,SMALL
2014-07-01,3838.454677419355,11332.85535483871,CENTRAL MAINE POWER CO.,SMALL
2014-06-01,3419.459366666667,10000.091766666668,CENTRAL MAINE POWER CO.,SMALL
2014-05-01,3363.1422903225803,9915.395483870967,CENTRAL MAINE POWER CO.,SMALL
2014-04-01,3839.4755999999998,11540.901766666666,CENTRAL MAINE POWER CO.,SMALL
2014-03-01,3948.9393225806452,12027.35041935484,CENTRAL MAINE POWER CO.,SMALL
2014-02-01,4833.815428571428,14608.919642857143,CENTRAL MAINE POWER CO.,SMALL
